MISE,NL,Delaware,20241217,142221
ECC,NL,UAPB,20241217,142221
Drexel, -3 ,Howard,20241217,142221
DePaul, 13 ,St. John's,20241217,142221
North Florida, 3.5 ,UNC Asheville,20241217,142221
Coastal Carolina, 2.5 ,North Carolina A&T,20241217,142221
Marist, -2.5 ,Stony Brook,20241217,142221
Clemson, -2.5 ,South Carolina,20241217,142221
Western Carolina, 37.5 ,Tennessee,20241217,142221
Florida, -4 ,North Carolina,20241217,142221
James Madison, 8 ,Wake Forest,20241217,142221
UNLV, 12 ,Dayton,20241217,142221
FIU, 7.5 ,East Carolina,20241217,142221
George Mason, 19 ,Duke,20241217,142221
Oakland, 16.5 ,Michigan State,20241217,142221
Towson, -1 ,Robert Morris,20241217,142221
St. Bonaventure, -7.5 ,Siena,20241217,142221
PEACE,NL,UNCG,20241217,142221
STANDR,NL,Liberty,20241217,142221
CCAR,NL,Troy,20241217,142221
MID-,NL,North Carolina Central,20241217,142221
CARO,NL,High Point,20241217,142221
Southern, 24.5 ,Ole Miss,20241217,142221
Holy Cross, 9.5 ,Quinnipiac,20241217,142221
West Georgia, 15 ,Charlotte,20241217,142221
Winthrop, 10 ,Florida State,20241217,142221
Gardner-Webb, 3.5 ,Georgia Southern,20241217,142221
Jacksonville State, 18 ,Missouri,20241217,142221
Central Michigan, 19.5 ,Mississippi State,20241217,142221
Seton Hall, 9 ,Villanova,20241217,142221
Kansas City, 14.5 ,Wichita State,20241217,142221
Saint Francis U, 34 ,Maryland,20241217,142221
Seattle, 7.5 ,Western Kentucky,20241217,142221
Georgia State, 38.5 ,Auburn,20241217,142221
Drake, 2 ,Kansas State,20241217,142221
Valparaiso, 21.5 ,Ohio State,20241217,142221
Lamar, -3.5 ,Southern Miss,20241217,142221
Tennessee Tech, 1.5 ,Western Illinois,20241217,142221
Houston Christian, 4.5 ,Louisiana-Monroe,20241217,142221
California-San Diego, 8.5 ,Utah State,20241217,142221
Stetson, 25 ,LSU,20241217,142221
Texas Southern, 23.5 ,Boise State,20241217,142221
Radford, 12 ,Colorado State,20241217,142221
Florida A&M, 31.5 ,Utah,20241217,142221
Prairie View A&M, 34 ,UCLA,20241217,142221
Sacramento State, 20.5 ,Oregon State,20241217,142221
Merrimack College, 15.5 ,Stanford,20241217,142221
Denver, 10.5 ,Cal Poly,20241217,142221
