Le Moyne,NL,FDU,20260125,142530
Florida Atlantic, 4.5 ,South Florida,20260125,142530
Central Connecticut State,NL,Stonehill,20260125,142530
Wagner,NL,LIU,20260125,142530
Chicago State, 9.5 ,Mercyhurst,20260125,142530
Illinois State,NL,Belmont,20260125,142530
Oregon, 9.5 ,Washington,20260125,142530
USC, 7.5 ,Wisconsin,20260125,142530
Southern Illinois, -2.5 ,Evansville,20260125,142530
Cal State Northridge,NL,Hawai'i,20260125,142530
St. Francis (PA,NL,New Haven,20260125,142530
Purdue Fort Wayne, -3.5 ,IU Indy,20260125,142530
