Michigan, 25.5 ,Purdue,20250125,030550
St. Bonaventure, 2.5 ,VCU,20250125,030550
Penn State, 6.5 ,Iowa,20250125,030550
UCLA, -5 ,Washington,20250125,030550
Toledo,NL,Bowling Green,20250125,030550
Kent State,NL,Ohio,20250125,030550
Milwaukee,NL,Northern Kentucky,20250125,030550
Central Connecticut State,NL,Le Moyne,20250125,030550
Villanova,NL,Marquette,20250125,030550
Chicago State,NL,Stonehill,20250125,030550
Wagner,NL,Mercyhurst,20250125,030550
LIU,NL,St. Francis (PA,20250125,030550
Saint Joseph's,NL,Dayton,20250125,030550
