Illinois State, 6.5 ,Cornell,20241222,141813
VWH,NL,George Washington,20241222,141813
MIDW,NL,Cleveland State,20241222,141813
Kent State, 20.5 ,Alabama,20241222,141813
Illinois, -3.5 ,Missouri,20241222,141813
Purdue Fort Wayne, 22 ,Michigan,20241222,141813
Sacred Heart, 7.5 ,Miami (OH,20241222,141813
FLTECH,NL,Florida Gulf Coast,20241222,141813
Iona, 4.5 ,Colgate,20241222,141813
Bryant, 2 ,Towson,20241222,141813
Morgan State, 42.5 ,Iowa State,20241222,141813
Central Arkansas, 26.5 ,Oklahoma,20241222,141813
Binghamton, 5 ,Army,20241222,141813
New Hampshire, 9 ,Stonehill,20241222,141813
Montana State, 10 ,TCU,20241222,141813
Detroit, 29 ,Wisconsin,20241222,141813
Penn, 16 ,George Mason,20241222,141813
William & Mary, 18.5 ,VCU,20241222,141813
UC Santa Barbara, 2 ,Missouri State,20241222,141813
FTLAUD,NL,Stetson,20241222,141813
Columbia,NL,Valparaiso,20241222,141813
Radford, 13.5 ,South Carolina,20241222,141813
American, 13.5 ,Virginia,20241222,141813
Mercyhurst,NL,West Virginia,20241222,141813
Oral Roberts, 20.5 ,Oklahoma State,20241222,141813
Brown, 24.5 ,Kansas,20241222,141813
Oregon State, -6 ,Charleston,20241222,141813
NORTH,NL,Milwaukee,20241222,141813
Alcorn State, 21.5 ,UAB,20241222,141813
Houston Christian, 23 ,North Texas,20241222,141813
McNeese State, -12 ,Louisiana-Lafayette,20241222,141813
New Orleans, 27.5 ,LSU,20241222,141813
Prairie View A&M, 13.5 ,Rice,20241222,141813
Charleston Southern, 27.5 ,Georgia,20241222,141813
Saint Louis, 9.5 ,Grand Canyon,20241222,141813
Rider, 20 ,North Carolina State,20241222,141813
CSST,NL,Sacramento State,20241222,141813
Grambling State, 29.5 ,Cincinnati,20241222,141813
Southern, 17 ,USC,20241222,141813
Wyoming, -5 ,Cal State Fullerton,20241222,141813
Loyola Chicago, -6.5 ,Oakland,20241222,141813
LASU,NL,Long Beach State,20241222,141813
Le Moyne, 20 ,Notre Dame,20241222,141813
Georgetown, -2.5 ,Seton Hall,20241222,141813
North Alabama, 5 ,Loyola Marymount,20241222,141813
Utah State, 5.5 ,Saint Mary's,20241222,141813
Nebraska, -9 ,Murray State,20241222,141813
Charlotte, 6 ,Hawaii,20241222,141813
Illinois,NL,Duke,20241222,141813
Charlotte,NL,HHILO,20241222,141813
