FIU, -1 ,Bakersfield,20241123,142018
Marquette, -7 ,Georgia,20241123,142018
La Salle, -12.5 ,Stetson,20241123,142018
Marshall, 19.5 ,Purdue,20241123,142018
Monmouth, 2 ,Presbyterian,20241123,142018
Boston, 1 ,UMBC,20241123,142018
West Georgia, 14 ,Georgia Southern,20241123,142018
Delaware, 6 ,Vermont,20241123,142018
Saint Francis U, 20 ,Georgetown,20241123,142018
LIU, 14 ,Charlotte,20241123,142018
St. Thomas (MN, -2.5 ,Portland State,20241123,142018
Brown, -8 ,Canisius,20241123,142018
UIC, 1 ,East Carolina,20241123,142018
KNTS,NL,Northern Kentucky,20241123,142018
Quinnipiac, 6.5 ,Massachusetts-Lowell,20241123,142018
Northeastern, 2.5 ,Florida Gulf Coast,20241123,142018
Kansas City, -2 ,Albany,20241123,142018
Cincinnati, -7.5 ,Georgia Tech,20241123,142018
South Carolina State, -5 ,IU Indy,20241123,142018
FERRUM,NL,George Mason,20241123,142018
Furman, -9.5 ,Charleston Southern,20241123,142018
New Hampshire, 12.5 ,Marist,20241123,142018
Yale, -10.5 ,Fairfield,20241123,142018
UAB, -7 ,Illinois State,20241123,142018
Bowling Green, -3.5 ,Bellarmine,20241123,142018
James Madison, -3.5 ,Jacksonville State,20241123,142018
Detroit, 24 ,Wake Forest,20241123,142018
Wofford, 2.5 ,Milwaukee,20241123,142018
Omaha, 12 ,Akron,20241123,142018
SPFLD,NL,Wagner,20241123,142018
Maryland Eastern Shore, 35.5 ,Illinois,20241123,142018
Delaware State, 8.5 ,Mount St. Mary's,20241123,142018
PRB,NL,American,20241123,142018
Le Moyne, 11.5 ,Texas A&M-Corpus Christi,20241123,142018
Temple, 1.5 ,Massachusetts,20241123,142018
Northern Illinois, 17.5 ,DePaul,20241123,142018
Fresno State, 2.5 ,Long Beach State,20241123,142018
Southern Utah, -3 ,Idaho,20241123,142018
North Alabama, -8 ,Louisiana-Monroe,20241123,142018
Coastal Carolina, -2 ,Alabama A&M,20241123,142018
California-San Diego, 1 ,Toledo,20241123,142018
George Washington, -7.5 ,Louisiana-Lafayette,20241123,142018
Tulsa, 11 ,Loyola Chicago,20241123,142018
Alabama State, -2 ,Lamar,20241123,142018
New Mexico State, 11 ,UNLV,20241123,142018
Stony Brook, 11.5 ,Columbia,20241123,142018
Kent State, -2 ,Cleveland State,20241123,142018
STAMB,NL,SIUE,20241123,142018
Queens (NC, -2 ,USC Upstate,20241123,142018
Youngstown State, 1.5 ,Stephen F. Austin,20241123,142018
Rider, 4 ,Bucknell,20241123,142018
Eastern Washington, 7 ,California Baptist,20241123,142018
Cal Poly, 22.5 ,Saint Mary's,20241123,142018
Prairie View A&M, 18.5 ,Northern Colorado,20241123,142018
Mississippi Valley State, 43.5 ,BYU,20241123,142018
Stanford, -1 ,Santa Clara,20241123,142018
North Carolina,NL,Hawaii,20241123,142018
PRM,NL,American,20241123,142018
