MILLIG,NL,Western Carolina,20241219,142134
UNTD,NL,Rice,20241219,142134
SWAD,NL,UTSA,20241219,142134
Norfolk State, -5 ,Alabama State,20241219,142134
SCHREI,NL,Incarnate Word,20241219,142134
VULYN,NL,UNC Asheville,20241219,142134
Buffalo, 28 ,Georgia,20241219,142134
Oakland, -1 ,Cleveland State,20241219,142134
FRANU,NL,Saint Francis U,20241219,142134
Charleston Southern, 9 ,North Alabama,20241219,142134
UT Martin, 5.5 ,Morehead State,20241219,142134
UC Irvine, -2.5 ,Belmont,20241219,142134
Delaware State, 5 ,Grambling State,20241219,142134
Lipscomb, 2 ,Middle Tennessee,20241219,142134
SIUE, 4 ,Little Rock,20241219,142134
CHDE,NL,South Dakota State,20241219,142134
New Orleans, 34.5 ,Texas,20241219,142134
Tennessee Tech, 3 ,Lindenwood,20241219,142134
Eastern Illinois, 5.5 ,Southeast Missouri State,20241219,142134
Tennessee State, 4.5 ,Southern Indiana,20241219,142134
Bellarmine, 14.5 ,Wyoming,20241219,142134
South Dakota, -2.5 ,Utah Tech,20241219,142134
Long Beach State, 6.5 ,Pepperdine,20241219,142134
NNME,NL,New Mexico State,20241219,142134
Chicago State, 31 ,Grand Canyon,20241219,142134
Merrimack College, 20.5 ,Saint Mary's,20241219,142134
WARUR,NL,Coastal Carolina,20241219,142134
