Temple, 3 ,Hofstra,20241215,141912
Navy, 14.5 ,Virginia Tech,20241215,141912
South Alabama, -8 ,East Texas A&M,20241215,141912
KYCH,NL,Morehead State,20241215,141912
Northeastern, -7 ,Old Dominion,20241215,141912
Omaha, 35 ,Iowa State,20241215,141912
BTHWV,NL,Miami (OH,20241215,141912
Norfolk State, 3.5 ,Northern Kentucky,20241215,141912
Central Connecticut State, 9 ,Rhode Island,20241215,141912
Akron, 1 ,Milwaukee,20241215,141912
Western Michigan, 8.5 ,North Dakota State,20241215,141912
UIC, 3 ,Little Rock,20241215,141912
Purdue Fort Wayne, -5.5 ,Eastern Michigan,20241215,141912
SHWN,NL,Southern Indiana,20241215,141912
LBC,NL,Binghamton,20241215,141912
EUREKA,NL,SIUE,20241215,141912
Alabama A&M, 18 ,Chattanooga,20241215,141912
New Orleans, 31.5 ,Iowa,20241215,141912
Vermont, -1.5 ,Colgate,20241215,141912
Presbyterian, 18 ,Miami,20241215,141912
Campbell, -6 ,Morgan State,20241215,141912
Chicago State, 15.5 ,Mercer,20241215,141912
UTSA, -1 ,North Dakota,20241215,141912
CROWN,NL,St. Thomas (MN,20241215,141912
STMRW,NL,Southeast Missouri State,20241215,141912
UAPB, 41 ,Texas,20241215,141912
Georgia Tech, 6.5 ,Northwestern,20241215,141912
OLLU,NL,Incarnate Word,20241215,141912
Stonehill, 16.5 ,Boston College,20241215,141912
CCT,NL,UT Martin,20241215,141912
Saint Louis, -1.5 ,Illinois State,20241215,141912
Denver, 3.5 ,Cal State Fullerton,20241215,141912
STFR,NL,UC Riverside,20241215,141912
Mercyhurst,NL,Kent State,20241215,141912
Arkansas State, 3.5 ,UAB,20241215,141912
Stephen F. Austin, 21 ,Oregon,20241215,141912
San Francisco, -3 ,Loyola Chicago,20241215,141912
California-San Diego, -8.5 ,Idaho,20241215,141912
Montana State, 9 ,USC,20241215,141912
LASU,NL,Bakersfield,20241215,141912
