CCSC,NL,Presbyterian,20241211,142247
Norfolk State, 27.5 ,Baylor,20241211,142247
BCRR,NL,UNC Asheville,20241211,142247
LIU, 15.5 ,Massachusetts-Lowell,20241211,142247
Dartmouth, 17.5 ,Notre Dame,20241211,142247
UTEP, 15 ,Louisville,20241211,142247
Marshall, 5 ,Wright State,20241211,142247
Milwaukee, -6 ,Green Bay,20241211,142247
IU Indy, 15 ,Purdue Fort Wayne,20241211,142247
VULYN,NL,Howard,20241211,142247
CUKY,NL,Northern Kentucky,20241211,142247
LESLEY,NL,Stonehill,20241211,142247
SVK,NL,Coastal Carolina,20241211,142247
North Alabama, 7.5 ,East Carolina,20241211,142247
UT Martin, 6 ,Alabama State,20241211,142247
Fairleigh Dickinson, 28.5 ,Villanova,20241211,142247
Bryant, 23.5 ,St. John's,20241211,142247
NJIT, 6.5 ,Delaware State,20241211,142247
Maine, 6.5 ,Duquesne,20241211,142247
Eastern Kentucky, 20.5 ,Pittsburgh,20241211,142247
UAPB, 10.5 ,Louisiana-Monroe,20241211,142247
North Dakota, 8.5 ,Utah Valley,20241211,142247
Colgate, 33 ,Kentucky,20241211,142247
Southeastern Louisiana, 3.5 ,Louisiana-Lafayette,20241211,142247
Fresno State, 29 ,BYU,20241211,142247
California Baptist, 15 ,San Diego State,20241211,142247
South Dakota State, 10 ,Nevada,20241211,142247
CSST,NL,San Francisco,20241211,142247
Southeastern Louisiana,NL,Lafayette,20241211,142247
Columbia,NL,Presbyterian,20241211,142247
BLUE,NL,UNC Asheville,20241211,142247
