Southern, 15.5 ,Louisiana Tech,20241130,141911
Monmouth, 14 ,Seton Hall,20241130,141911
Colgate, 6.5 ,Sam Houston,20241130,141911
Campbell, 5.5 ,Green Bay,20241130,141911
Creighton, -6.5 ,Notre Dame,20241130,141911
Central Arkansas, 22.5 ,Georgia Tech,20241130,141911
Northeastern, 4 ,Vermont,20241130,141911
Chicago State, 33.5 ,Wisconsin,20241130,141911
Delaware, -1 ,Rider,20241130,141911
Western Carolina, 32.5 ,Marquette,20241130,141911
Robert Morris, 11 ,Ohio,20241130,141911
Milwaukee, -2 ,Southern Miss,20241130,141911
Indiana State, -3.5 ,Iona,20241130,141911
New Mexico State, -4 ,Bowling Green,20241130,141911
TRINIL,NL,IU Indy,20241130,141911
PFEIFR,NL,High Point,20241130,141911
USC Upstate, 6.5 ,Coastal Carolina,20241130,141911
LIU, -1 ,Binghamton,20241130,141911
Navy, 4 ,Elon,20241130,141911
Charleston Southern, 24.5 ,Miami,20241130,141911
Mount St. Mary's, 7.5 ,Howard,20241130,141911
Purdue Fort Wayne, -9 ,East Texas A&M,20241130,141911
Appalachian State, 3 ,UNCW,20241130,141911
CSUN, 5 ,Montana State,20241130,141911
VULYN,NL,North Carolina Central,20241130,141911
Nicholls, 1 ,Louisiana-Lafayette,20241130,141911
Texas A&M, -4.5 ,Rutgers,20241130,141911
Temple, -1 ,La Salle,20241130,141911
Austin Peay, 9 ,East Tennessee State,20241130,141911
Houston Christian, 12.5 ,UTSA,20241130,141911
Albany, 15.5 ,Georgetown,20241130,141911
Tarleton State, 10.5 ,Hofstra,20241130,141911
Weber State, -4 ,Pepperdine,20241130,141911
Maine, -1.5 ,Penn,20241130,141911
Prairie View A&M, 16.5 ,Texas A&M-Corpus Christi,20241130,141911
Niagara, 3.5 ,Lafayette,20241130,141911
Harvard, 26 ,St. John's,20241130,141911
UC Riverside, -4 ,Idaho,20241130,141911
Eastern Washington, 22.5 ,Utah,20241130,141911
AURO,NL,UIC,20241130,141911
Furman, 21 ,Kansas,20241130,141911
Georgia Southern, 13.5 ,Drake,20241130,141911
BTHWV,NL,Youngstown State,20241130,141911
Florida Gulf Coast, 13.5 ,Florida Atlantic,20241130,141911
Bucknell, -3.5 ,Siena,20241130,141911
Bellarmine, 9 ,Northern Kentucky,20241130,141911
Oakland, 8 ,Toledo,20241130,141911
Detroit, 6.5 ,Eastern Michigan,20241130,141911
Air Force, 9 ,Wright State,20241130,141911
Rice, 8.5 ,Arkansas State,20241130,141911
San Diego State, 12.5 ,Houston,20241130,141911
LAV,NL,California-San Diego,20241130,141911
OLLU,NL,Lamar,20241130,141911
Jacksonville, 16.5 ,Georgia,20241130,141911
Maryland Eastern Shore, 42.5 ,Connecticut,20241130,141911
Marist, 1 ,Lehigh,20241130,141911
Kennesaw State, 5 ,Kent State,20241130,141911
Cal State Fullerton, 3.5 ,Pacific,20241130,141911
Marshall, 7.5 ,Western Kentucky,20241130,141911
Abilene Christian, -2.5 ,Omaha,20241130,141911
Utah Tech, 6 ,Portland State,20241130,141911
Mercyhurst,NL,Sacramento State,20241130,141911
Lipscomb, -10.5 ,Alabama A&M,20241130,141911
Bakersfield, 4 ,Southern Utah,20241130,141911
Kansas City, -3 ,Southeast Missouri State,20241130,141911
Towson, 9.5 ,UC Irvine,20241130,141911
Oregon, 6.5 ,Alabama,20241130,141911
Cal Poly, 14.5 ,Stanford,20241130,141911
UC Davis, 10 ,Oregon State,20241130,141911
Alabama,NL,Notre Dame,20241130,141911
Rutgers,NL,Houston,20241130,141911
San Diego State,NL,Texas A&M,20241130,141911
Creighton,NL,Oregon,20241130,141911
