American, -3.5 ,Army,20240228,151018
Boston, 6.5 ,Lehigh,20240228,151018
Rhode Island, 12.5 ,VCU,20240228,151018
Missouri, 13.5 ,Florida,20240228,151018
Detroit, 19.5 ,Youngstown State,20240228,151018
Old Dominion, 14.5 ,Appalachian State,20240228,151018
James Madison, -8.5 ,Georgia State,20240228,151018
Purdue Fort Wayne, 5.5 ,Wright State,20240228,151018
Furman, 2.5 ,Western Carolina,20240228,151018
North Texas, -2.5 ,Tulane,20240228,151018
Northern Kentucky, -1.5 ,Robert Morris,20240228,151018
East Tennessee State, 1.5 ,Citadel,20240228,151018
La Salle, 8.5 ,Duquesne,20240228,151018
VMI, 22.5 ,UNCG,20240228,151018
Marshall, 1.5 ,Georgia Southern,20240228,151018
Mercer, 7.5 ,Chattanooga,20240228,151018
Northwestern, 5.5 ,Maryland,20240228,151018
Samford, -5.5 ,Wofford,20240228,151018
Providence, 11.5 ,Marquette,20240228,151018
DePaul, 19.5 ,Xavier,20240228,151018
Auburn, 6.5 ,Tennessee,20240228,151018
Green Bay, 7.5 ,Cleveland State,20240228,151018
Milwaukee, -12.5 ,IUPUI,20240228,151018
Louisville, 19.5 ,Duke,20240228,151018
Colgate, -12.5 ,Holy Cross,20240228,151018
Presbyterian, 1.5 ,USC Upstate,20240228,151018
Radford, -4.5 ,Charleston Southern,20240228,151018
Winthrop, 8.5 ,High Point,20240228,151018
Florida Gulf Coast, 3.5 ,North Florida,20240228,151018
Stetson, 1.5 ,Jacksonville,20240228,151018
Lafayette, 2.5 ,Navy,20240228,151018
Bucknell, -3.5 ,Loyola Maryland,20240228,151018
Arkansas State, -9.5 ,Coastal Carolina,20240228,151018
Belmont, 1.5 ,Murray State,20240228,151018
Southern Illinois, 7.5 ,Bradley,20240228,151018
Indiana State, -9.5 ,Evansville,20240228,151018
Louisiana Tech, -1.5 ,Western Kentucky,20240228,151018
Southern Miss, 3.5 ,South Alabama,20240228,151018
Wichita State, 7.5 ,UAB,20240228,151018
Tulsa, 1.5 ,UTSA,20240228,151018
Richmond, -5.5 ,Saint Louis,20240228,151018
Temple, 5.5 ,Rice,20240228,151018
Drake, -8.5 ,UIC,20240228,151018
Missouri State, 4.5 ,Illinois State,20240228,151018
Troy, 2.5 ,Louisiana-Lafayette,20240228,151018
Oklahoma, 9.5 ,Iowa State,20240228,151018
UCF, 2.5 ,Oklahoma State,20240228,151018
California, 10.5 ,Colorado,20240228,151018
Eastern Kentucky, -1.5 ,Austin Peay,20240228,151018
Bellarmine, 11.5 ,Lipscomb,20240228,151018
St. John's, 1.5 ,Butler,20240228,151018
South Carolina, 5.5 ,Texas A&M,20240228,151018
Virginia, 1.5 ,Boston College,20240228,151018
Minnesota, 11.5 ,Illinois,20240228,151018
Seton Hall, 8.5 ,Creighton,20240228,151018
Alabama, -5.5 ,Ole Miss,20240228,151018
Arizona, -11.5 ,Arizona State,20240228,151018
Oregon State, 13.5 ,Oregon,20240228,151018
Longwood,NL,Gardner-Webb,20240228,151018
