Cincinnati, -1.5 ,Utah,20250129,050433
San Jose State, -8.5 ,San Diego State,20250129,050433
Oregon State, 24.5 ,Gonzaga,20250129,050433
St. John's,NL,Georgetown,20250129,050433
Bowling Green,NL,Kent State,20250129,050433
Kentucky,NL,Tennessee,20250129,050433
Rice,NL,South Florida,20250129,050433
Central Michigan,NL,Buffalo,20250129,050433
Providence,NL,Seton Hall,20250129,050433
Akron,NL,Northern Illinois,20250129,050433
Wake Forest,NL,Louisville,20250129,050433
South Carolina,NL,Georgia,20250129,050433
Western Michigan,NL,Ball State,20250129,050433
Toledo,NL,Ohio,20250129,050433
Eastern Michigan,NL,Miami (OH,20250129,050433
Southern Indiana,NL,Morehead State,20250129,050433
Minnesota,NL,Michigan State,20250129,050433
Dayton,NL,St. Bonaventure,20250129,050433
UCF,NL,Kansas,20250129,050433
Southern Illinois,NL,Valparaiso,20250129,050433
VCU,NL,Saint Louis,20250129,050433
Fresno State,NL,Wyoming,20250129,050433
Marquette,NL,Butler,20250129,050433
Air Force,NL,Colorado State,20250129,050433
Arizona State,NL,Colorado,20250129,050433
Georgia Tech,NL,Notre Dame,20250129,050433
North Carolina,NL,Pittsburgh,20250129,050433
Baylor,NL,BYU,20250129,050433
Oklahoma,NL,Texas A&M,20250129,050433
