Reinhardt,NL,Jacksonville State,20251110,142539
New Haven, 10.5 ,UMass Lowell,20251110,142539
Columbia, 33.5 ,UConn,20251110,142539
Maine, 20.5 ,Rutgers,20251110,142539
Delaware State, 4.5 ,Niagara,20251110,142539
Fairfield, 13.5 ,Seton Hall,20251110,142539
UNC Wilmington, 2.5 ,Kent State,20251110,142539
Eastern Michigan, 17.5 ,Pittsburgh,20251110,142539
Indiana State, 1.5 ,SIU Edwardsville,20251110,142539
Presbyterian, 2.5 ,Georgia State,20251110,142539
Stetson, 31.5 ,Miami (FL,20251110,142539
South Carolina State, 1.5 ,North Carolina A&T,20251110,142539
Western Kentucky, 1.5 ,Eastern Kentucky,20251110,142539
Charleston Southern, -3.5 ,The Citadel,20251110,142539
Mississippi State, 5.5 ,Iowa State,20251110,142539
Lindenwood, 23.5 ,Saint Louis,20251110,142539
Little Rock, 3.5 ,Milwaukee,20251110,142539
New Orleans, 20.5 ,LSU,20251110,142539
Lamar, 17.5 ,TCU,20251110,142539
Santa Clara, 2.5 ,Xavier,20251110,142539
Cleveland State, 21.5 ,Northwestern,20251110,142539
Northern Illinois, 20.5 ,Grand Canyon,20251110,142539
Holy Cross, 21.5 ,Utah,20251110,142539
Southeastern Louisiana, 16.5 ,Georgia Tech,20251110,142539
St. Thomas, -1.5 ,Washington State,20251110,142539
Cal State Fullerton, 23.5 ,California,20251110,142539
Lincoln (CA,NL,UC Irvine,20251110,142539
West Georgia, 34.5 ,UCLA,20251110,142539
East Texas A&M,NL,Hawai'i,20251110,142539
