Western Carolina, 3.5 ,UNCG,20240221,151022
Lehigh, -2.5 ,Army,20240221,151022
St. Bonaventure, -5.5 ,La Salle,20240221,151022
Illinois, -7.5 ,Penn State,20240221,151022
Presbyterian, 9.5 ,Winthrop,20240221,151022
Coastal Carolina, 9.5 ,Georgia State,20240221,151022
VMI, 17.5 ,East Tennessee State,20240221,151022
Citadel, 5.5 ,Mercer,20240221,151022
James Madison, -6.5 ,Marshall,20240221,151022
Dayton, -2.5 ,George Mason,20240221,151022
George Washington, 11.5 ,Saint Joseph's,20240221,151022
Richmond, -4.5 ,Rhode Island,20240221,151022
Wofford, 7.5 ,Chattanooga,20240221,151022
St. John's, -9.5 ,Georgetown,20240221,151022
Florida, 8.5 ,Alabama,20240221,151022
Oklahoma State, 10.5 ,Cincinnati,20240221,151022
Middle Tennessee, 6.5 ,Jacksonville State,20240221,151022
Clemson, -6.5 ,Georgia Tech,20240221,151022
Notre Dame, 1.5 ,Louisville,20240221,151022
Duke, -6.5 ,Miami (FL,20240221,151022
Bucknell, -2.5 ,Holy Cross,20240221,151022
Charleston Southern, 5.5 ,USC Upstate,20240221,151022
UNC Asheville, -1.5 ,Longwood,20240221,151022
Navy, -1.5 ,Loyola Maryland,20240221,151022
Boston, 5.5 ,American,20240221,151022
Furman, 6.5 ,Samford,20240221,151022
Belmont, 9.5 ,Drake,20240221,151022
Murray State, 4.5 ,Southern Illinois,20240221,151022
Providence, 5.5 ,Xavier,20240221,151022
Bradley, -3.5 ,Missouri State,20240221,151022
Indiana State, -15.5 ,Valparaiso,20240221,151022
Rice, 11.5 ,UAB,20240221,151022
South Florida, -5.5 ,UTSA,20240221,151022
Evansville, 2.5 ,UIC,20240221,151022
Northern Iowa, -1.5 ,Illinois State,20240221,151022
Charlotte, 5.5 ,Memphis,20240221,151022
Nebraska, -1.5 ,Indiana,20240221,151022
Georgia, -1.5 ,Vanderbilt,20240221,151022
Tulsa, 6.5 ,Wichita State,20240221,151022
DePaul, 26.5 ,Marquette,20240221,151022
Kentucky, -6.5 ,LSU,20240221,151022
Ole Miss, 6.5 ,Mississippi State,20240221,151022
Colorado State, 6.5 ,New Mexico,20240221,151022
Pepperdine, -6.5 ,Pacific,20240221,151022
UNLV, -5.5 ,Air Force,20240221,151022
Colgate,NL,Lafayette,20240221,151022
Radford,NL,Gardner-Webb,20240221,151022
