UMBC, 17.5 ,Georgetown,20241202,142229
Yale, 3 ,Rhode Island,20241202,142229
William & Mary, -6.5 ,Old Dominion,20241202,142229
Air Force, 6.5 ,Miami (OH,20241202,142229
OAKA,NL,Mississippi Valley State,20241202,142229
KENN,NL,Jacksonville State,20241202,142229
Loyola Maryland, -8 ,Coppin State,20241202,142229
Bryant, 3 ,Drexel,20241202,142229
UT Arlington, -7.5 ,Louisiana-Monroe,20241202,142229
Southeastern Louisiana, 8 ,Tulane,20241202,142229
DAKU,NL,South Dakota State,20241202,142229
EWUN,NL,Southern Indiana,20241202,142229
Jackson State, 23 ,Saint Louis,20241202,142229
Chicago State, 21.5 ,St. Thomas (MN,20241202,142229
Pacific, 15.5 ,Colorado,20241202,142229
Washington State, 11.5 ,Nevada,20241202,142229
