Albany, 3.5 ,Sacred Heart,20241218,142129
Le Moyne, 6 ,Dartmouth,20241218,142129
MITECH,NL,Green Bay,20241218,142129
SWAD,NL,Texas A&M-Corpus Christi,20241218,142129
Abilene Christian, -9.5 ,East Texas A&M,20241218,142129
VULYN,NL,Presbyterian,20241218,142129
Mercyhurst,NL,Binghamton,20241218,142129
Stonehill, 13.5 ,Massachusetts-Lowell,20241218,142129
South Carolina State, -2 ,USC Upstate,20241218,142129
Creighton, -3.5 ,Georgetown,20241218,142129
Fairleigh Dickinson, 15 ,La Salle,20241218,142129
Davidson, 2.5 ,Temple,20241218,142129
Northeastern, 2.5 ,Massachusetts,20241218,142129
Elon, 4 ,East Tennessee State,20241218,142129
Murray State, -3 ,Indiana State,20241218,142129
Detroit, 12 ,Northern Kentucky,20241218,142129
Richmond, 3 ,William & Mary,20241218,142129
Xavier, 13.5 ,Connecticut,20241218,142129
Memphis, -5 ,Virginia,20241218,142129
Youngstown State, 7 ,Wright State,20241218,142129
MOCO,NL,Furman,20241218,142129
WES,NL,Chattanooga,20241218,142129
REGEN,NL,Hampton,20241218,142129
Bethune-Cookman, 13 ,South Florida,20241218,142129
Mercer, 2 ,Queens (NC,20241218,142129
Manhattan, 3 ,Wagner,20241218,142129
Mount St. Mary's, -1.5 ,LIU,20241218,142129
Longwood, -2 ,Campbell,20241218,142129
American, 13.5 ,Saint Joseph's,20241218,142129
Central Connecticut State, -1.5 ,Fairfield,20241218,142129
Florida Gulf Coast, 6.5 ,UNCW,20241218,142129
Lafayette, 10.5 ,George Washington,20241218,142129
Austin Peay, 13 ,Ohio,20241218,142129
Miami (OH, 4 ,Vermont,20241218,142129
Alabama A&M, 22 ,UAB,20241218,142129
UMBC, 15 ,Georgia Tech,20241218,142129
Southern Utah, 1.5 ,Texas-Rio Grande Valley,20241218,142129
Evansville, 8 ,UT Arlington,20241218,142129
Citadel, 28.5 ,Vanderbilt,20241218,142129
Appalachian State, -2 ,Louisiana-Lafayette,20241218,142129
Wofford, 7.5 ,Saint Louis,20241218,142129
San Francisco, 1.5 ,Bradley,20241218,142129
Northern Illinois, 14.5 ,Illinois State,20241218,142129
Toledo, 29 ,Houston,20241218,142129
Canisius, 25 ,Loyola Chicago,20241218,142129
Tarleton State, 21.5 ,Oklahoma State,20241218,142129
LUM,NL,Missouri State,20241218,142129
Mississippi Valley State, 36.5 ,North Texas,20241218,142129
Samford, 19.5 ,Arizona,20241218,142129
Idaho, 6 ,UC Davis,20241218,142129
Alabama, -25.5 ,North Dakota,20241218,142129
VCU, 3 ,New Mexico,20241218,142129
Butler, 14 ,Marquette,20241218,142129
Utah Valley, 2 ,Idaho State,20241218,142129
Michigan, -3.5 ,Oklahoma,20241218,142129
LOAKS,NL,Weber State,20241218,142129
Nicholls, 34.5 ,Gonzaga,20241218,142129
Bakersfield, -1.5 ,Portland,20241218,142129
CSUN, 11.5 ,USC,20241218,142129
Kennesaw State, 14 ,Santa Clara,20241218,142129
Portland State, 4 ,Pacific,20241218,142129
Montana State, 1 ,UC Riverside,20241218,142129
UC Santa Barbara, 2 ,Loyola Marymount,20241218,142129
Washington State, 2.5 ,Washington,20241218,142129
CCT,NL,McNeese State,20241218,142129
