Nebraska, -7.5 ,Oregon,20250203,022412
Cal State Fullerton,NL,Hawai'i,20250203,022412
Ohio State,NL,Illinois,20250203,022412
Fairfield,NL,Iona,20250203,022412
Quinnipiac,NL,Siena,20250203,022412
Tulsa,NL,Tulane,20250203,022412
West Virginia,NL,Cincinnati,20250203,022412
South Florida,NL,Florida Atlantic,20250203,022412
Robert Morris,NL,Wright State,20250203,022412
Furman,NL,East Tennessee State,20250203,022412
Mount St. Mary's,NL,Saint Peter's,20250203,022412
Manhattan,NL,Sacred Heart,20250203,022412
Evansville,NL,Belmont,20250203,022412
Memphis,NL,Rice,20250203,022412
Purdue Fort Wayne,NL,Milwaukee,20250203,022412
North Dakota State,NL,St. Thomas,20250203,022412
Colorado,NL,TCU,20250203,022412
Merrimack,NL,Rider,20250203,022412
Bradley,NL,Northern Iowa,20250203,022412
Seton Hall,NL,DePaul,20250203,022412
