Creighton, 7.5 ,Connecticut,20250118,141754
Alabama, 2.5 ,Kentucky,20250118,141754
Georgia Tech, 10.5 ,Florida State,20250118,141754
Virginia, 16.5 ,Louisville,20250118,141754
Clemson, 3.5 ,Pittsburgh,20250118,141754
Houston, -13.5 ,UCF,20250118,141754
Boston, 2 ,Army,20250118,141754
George Washington, 9 ,George Mason,20250118,141754
Citadel, -1 ,VMI,20250118,141754
Buffalo, 8.5 ,Western Michigan,20250118,141754
Oakland, -9 ,Detroit,20250118,141754
Auburn, -6 ,Georgia,20250118,141754
Kansas State, 15 ,Kansas,20250118,141754
Maine, 2.5 ,UMBC,20250118,141754
Colgate, -1 ,Lafayette,20250118,141754
Mercyhurst,NL,Wagner,20250118,141754
American, -1.5 ,Holy Cross,20250118,141754
SMU, -5.5 ,Miami,20250118,141754
Arizona, 4 ,Texas Tech,20250118,141754
Eastern Michigan, 6.5 ,Bowling Green,20250118,141754
Central Michigan, -10 ,Northern Illinois,20250118,141754
Davidson, 2.5 ,Rhode Island,20250118,141754
UTEP, -2 ,FIU,20250118,141754
Kansas City, 1 ,North Dakota,20250118,141754
Saint Peter's, 2 ,Sacred Heart,20250118,141754
Toledo, 1.5 ,Ball State,20250118,141754
Elon, -1 ,Delaware,20250118,141754
Monmouth, 3 ,Campbell,20250118,141754
Canisius, 9 ,Fairfield,20250118,141754
Cornell, -8 ,Penn,20250118,141754
Niagara, 2 ,Manhattan,20250118,141754
Wright State, 1.5 ,Northern Kentucky,20250118,141754
Stony Brook, 13 ,Towson,20250118,141754
Xavier, 10 ,Marquette,20250118,141754
Arizona State, 10.5 ,Cincinnati,20250118,141754
St. Bonaventure, -1.5 ,Duquesne,20250118,141754
Harvard, 4.5 ,Brown,20250118,141754
Yale, -8 ,Columbia,20250118,141754
Wake Forest, -4 ,Virginia Tech,20250118,141754
Princeton, -8 ,Dartmouth,20250118,141754
Belmont, -6 ,Evansville,20250118,141754
VULYN,NL,Delaware State,20250118,141754
Radford, -3 ,Charleston Southern,20250118,141754
Queens (NC, 5 ,Florida Gulf Coast,20250118,141754
Albany, -1 ,Binghamton,20250118,141754
Winthrop, -1 ,UNC Asheville,20250118,141754
Loyola Maryland, 2 ,Lehigh,20250118,141754
Saint Francis U, 5.5 ,LIU,20250118,141754
Le Moyne, -3 ,Chicago State,20250118,141754
North Alabama, -2 ,North Florida,20250118,141754
Stanford, 11.5 ,North Carolina,20250118,141754
Saint Louis, -7 ,Richmond,20250118,141754
Tulsa, 9 ,South Florida,20250118,141754
Louisiana-Lafayette, -1.5 ,Louisiana-Monroe,20250118,141754
UNCG, -7 ,Western Carolina,20250118,141754
North Dakota State, -4 ,South Dakota,20250118,141754
Colorado, 3.5 ,Oklahoma State,20250118,141754
Siena, 6.5 ,Merrimack College,20250118,141754
Purdue, 2.5 ,Oregon,20250118,141754
Wisconsin, -1.5 ,USC,20250118,141754
Miami (OH, 4 ,Kent State,20250118,141754
New Hampshire, 2 ,NJIT,20250118,141754
Central Arkansas, 13.5 ,Jacksonville,20250118,141754
New Orleans, 3 ,East Texas A&M,20250118,141754
Georgia State, 15.5 ,Arkansas State,20250118,141754
Lindenwood, 6 ,Morehead State,20250118,141754
Georgia Southern, 3.5 ,Old Dominion,20250118,141754
Marshall, -3.5 ,Coastal Carolina,20250118,141754
Tennessee, -6 ,Vanderbilt,20250118,141754
Texas, 10.5 ,Florida,20250118,141754
UIC, -2 ,Valparaiso,20250118,141754
South Carolina, 7 ,Oklahoma,20250118,141754
UC Davis, 8.5 ,UC Santa Barbara,20250118,141754
North Texas, -9 ,UTSA,20250118,141754
Loyola Chicago, 9 ,Dayton,20250118,141754
Troy, 3.5 ,South Alabama,20250118,141754
Little Rock, -1 ,Tennessee Tech,20250118,141754
Bradley, 1 ,Murray State,20250118,141754
Colorado State, -5 ,Wyoming,20250118,141754
Quinnipiac, -3.5 ,Mount St. Mary's,20250118,141754
Appalachian State, 2.5 ,James Madison,20250118,141754
Notre Dame, -3.5 ,Syracuse,20250118,141754
Utah Tech, 13.5 ,Utah Valley,20250118,141754
Stephen F. Austin, 5 ,Nicholls,20250118,141754
West Georgia, 1 ,Stetson,20250118,141754
Massachusetts-Lowell, 4 ,Bryant,20250118,141754
Central Connecticut State, -6.5 ,Fairleigh Dickinson,20250118,141754
USC Upstate, 8 ,Gardner-Webb,20250118,141754
Navy, 4 ,Bucknell,20250118,141754
Eastern Illinois, 5.5 ,Tennessee State,20250118,141754
Western Illinois, 4 ,Southern Indiana,20250118,141754
SIUE, 2 ,UT Martin,20250118,141754
Southeastern Louisiana, 1 ,Northwestern State,20250118,141754
Texas-Rio Grande Valley, -3 ,Houston Christian,20250118,141754
Missouri State, 9.5 ,Illinois State,20250118,141754
Northeastern, 7 ,Charleston,20250118,141754
Chattanooga, 4.5 ,Furman,20250118,141754
Southern Miss, 9.5 ,Texas State,20250118,141754
Iowa State, -6.5 ,West Virginia,20250118,141754
Sam Houston, 3 ,Jacksonville State,20250118,141754
Louisiana Tech, -2 ,Kennesaw State,20250118,141754
Lamar, 15.5 ,McNeese State,20250118,141754
Alabama State, -4.5 ,Alabama A&M,20250118,141754
Oral Roberts, 16.5 ,South Dakota State,20250118,141754
Jackson State, -1.5 ,Prairie View A&M,20250118,141754
Mississippi Valley State, 23 ,Bethune-Cookman,20250118,141754
Drake, -8 ,Indiana State,20250118,141754
Portland, 16 ,Washington State,20250118,141754
Ole Miss, 6 ,Mississippi State,20250118,141754
San Jose State, 13 ,Nevada,20250118,141754
