Kent State, 7.5 ,Akron,20240223,151107
Penn, -6.5 ,Dartmouth,20240223,151107
Iona, 1.5 ,Rider,20240223,151107
Marist, -7.5 ,Manhattan,20240223,151107
Niagara, -1.5 ,Canisius,20240223,151107
Yale, 2.5 ,Cornell,20240223,151107
Saint Peter's, 1.5 ,Mount St. Mary's,20240223,151107
Purdue Fort Wayne, 2.5 ,Green Bay,20240223,151107
Brown, 3.5 ,Columbia,20240223,151107
Princeton, -7.5 ,Harvard,20240223,151107
Toledo, -4.5 ,Bowling Green,20240223,151107
North Florida, -1.5 ,Jacksonville,20240223,151107
Youngstown State, -3.5 ,Milwaukee,20240223,151107
Duquesne, -3.5 ,Fordham,20240223,151107
Fairfield, 2.5 ,Quinnipiac,20240223,151107
Nevada, -9.5 ,San Jose State,20240223,151107
