Chicago State, 16 ,Drexel,20241126,142220
Duquesne, -7 ,Old Dominion,20241126,142220
Siena, 6.5 ,Jacksonville,20241126,142220
Tulsa, -9.5 ,Detroit,20241126,142220
Eastern Kentucky, 4.5 ,Southern Illinois,20241126,142220
Gardner-Webb, -3 ,Southeastern Louisiana,20241126,142220
Hampton, 11.5 ,High Point,20241126,142220
Miami (OH, -3.5 ,Mercer,20241126,142220
Fordham, 11 ,San Francisco,20241126,142220
San Diego State, 4 ,Creighton,20241126,142220
Austin Peay, 2 ,Georgia State,20241126,142220
Louisiana Tech, -6 ,Richmond,20241126,142220
Bethune-Cookman, 3 ,North Dakota,20241126,142220
Connecticut, -15 ,Colorado,20241126,142220
Utah Tech, -1 ,Denver,20241126,142220
Penn State, 1 ,Clemson,20241126,142220
Tennessee State, 8 ,Bryant,20241126,142220
Utah Valley, -15 ,West Georgia,20241126,142220
Oregon, 3 ,Texas A&M,20241126,142220
UT Arlington, 4.5 ,Murray State,20241126,142220
South Dakota State, -1.5 ,Missouri State,20241126,142220
Memphis, 1 ,Michigan State,20241126,142220
Wyoming, 2 ,Tulane,20241126,142220
FLTECH,NL,Ball State,20241126,142220
NJIT, 12.5 ,Cleveland State,20241126,142220
Western Kentucky, 22.5 ,Kentucky,20241126,142220
MIDW,NL,Bellarmine,20241126,142220
Radford, 8 ,Purdue Fort Wayne,20241126,142220
Manhattan, 17 ,Virginia,20241126,142220
Grand Canyon, -1 ,Stanford,20241126,142220
PSWB,NL,Delaware State,20241126,142220
STANDR,NL,Citadel,20241126,142220
SUNYM,NL,Army,20241126,142220
Western Carolina,NL,Florida State,20241126,142220
Saint Peter's, -7.5 ,Fairleigh Dickinson,20241126,142220
Lehigh, -4.5 ,Saint Francis U,20241126,142220
Wagner, 14.5 ,Georgetown,20241126,142220
Coppin State, 30 ,Saint Joseph's,20241126,142220
VMI, 5 ,Loyola Maryland,20241126,142220
North Dakota State, 10 ,Samford,20241126,142220
Boise State, -10.5 ,Boston College,20241126,142220
Western Illinois, 10.5 ,South Alabama,20241126,142220
Houston, -4 ,Alabama,20241126,142220
TXLUT,NL,Texas A&M-Corpus Christi,20241126,142220
NNME,NL,Northern Colorado,20241126,142220
USC Upstate, 29 ,Iowa,20241126,142220
UTEP, -8 ,Long Beach State,20241126,142220
Iowa State, -8 ,Dayton,20241126,142220
Loyola Marymount, 2 ,Belmont,20241126,142220
Northern Arizona, -2 ,Eastern Michigan,20241126,142220
Abilene Christian, 5 ,Montana State,20241126,142220
Cal State Fullerton, 4 ,Pepperdine,20241126,142220
Kansas, 3.5 ,Duke,20241126,142220
Mississippi Valley State, 42 ,Utah,20241126,142220
California Baptist, 10 ,SMU,20241126,142220
Eastern Washington, 11.5 ,UC Santa Barbara,20241126,142220
Southern Utah, 22.5 ,UCLA,20241126,142220
Grambling State, 6 ,Cal Poly,20241126,142220
Rutgers, -2.5 ,Notre Dame,20241126,142220
UNCG, 2 ,San Jose State,20241126,142220
Auburn, -4 ,North Carolina,20241126,142220
Seattle, -1 ,Furman,20241126,142220
Fresno State, 13.5 ,Washington State,20241126,142220
HIPACI,NL,Hawaii,20241126,142220
Creighton,NL,Oregon,20241126,142220
HASK,NL,Oral Roberts,20241126,142220
