Alabama State, 3.5 ,Air Force,20251119,142604
Middle Tennessee, 27.5 ,Michigan,20251119,142604
Harvard, 12.5 ,Penn State,20251119,142604
South Alabama, 2.5 ,Jacksonville State,20251119,142604
Valparaiso, 2.5 ,Cleveland State,20251119,142604
William & Mary, 7.5 ,Bowling Green,20251119,142604
Arizona, 5.5 ,UConn,20251119,142604
Hofstra, 5.5 ,Temple,20251119,142604
Villanova, -11.5 ,La Salle,20251119,142604
Louisiana Tech, 3.5 ,Indiana State,20251119,142604
VMI, 12.5 ,Richmond,20251119,142604
Youngstown State, 1.5 ,Toledo,20251119,142604
Mount St. Mary's, 19.5 ,Maryland,20251119,142604
William Carey,NL,Southeastern Louisiana,20251119,142604
Howard, -2.5 ,Stetson,20251119,142604
Florida Gulf Coast, 2.5 ,Samford,20251119,142604
Bethune-Cookman, 6.5 ,Ohio,20251119,142604
UMBC, 23.5 ,George Washington,20251119,142604
North Florida, 8.5 ,Wofford,20251119,142604
Bellarmine, 27.5 ,Notre Dame,20251119,142604
Chattanooga, -9.5 ,South Carolina State,20251119,142604
Loyola Maryland, 13.5 ,Duquesne,20251119,142604
Tennessee Tech, 2.5 ,USC Upstate,20251119,142604
Bryant, 25.5 ,Virginia Tech,20251119,142604
Wyoming, 2.5 ,Sam Houston,20251119,142604
Dayton, 5.5 ,Marquette,20251119,142604
Maine, 6.5 ,Merrimack,20251119,142604
UNC Asheville, 1.5 ,Western Carolina,20251119,142604
South Florida, 4.5 ,Oklahoma State,20251119,142604
Kansas City, 23.5 ,TCU,20251119,142604
North Dakota, 27.5 ,Creighton,20251119,142604
UC Irvine, 2.5 ,Utah Valley,20251119,142604
UMass Lowell, 19.5 ,Bradley,20251119,142604
Lipscomb, 13.5 ,Belmont,20251119,142604
Alabama, 3.5 ,Illinois,20251119,142604
Jackson State, 30.5 ,Auburn,20251119,142604
Arkansas State, 19.5 ,Saint Mary's,20251119,142604
Campbell, 3.5 ,Weber State,20251119,142604
Southern Utah, 12.5 ,Washington State,20251119,142604
