South Florida, 8.5 ,Wichita State,20250106,142024
Wisconsin, -1.5 ,Rutgers,20250106,142024
UAPB, 15.5 ,Alabama State,20250106,142024
Texas-Rio Grande Valley, -1 ,Southeastern Louisiana,20250106,142024
Houston Christian, 8.5 ,Stephen F. Austin,20250106,142024
North Carolina Central, -3.5 ,Morgan State,20250106,142024
Texas A&M-Corpus Christi, -9.5 ,New Orleans,20250106,142024
Norfolk State, -9 ,Delaware State,20250106,142024
McNeese State, -10.5 ,Northwestern State,20250106,142024
Nicholls, -5 ,East Texas A&M,20250106,142024
Incarnate Word, 3 ,Lamar,20250106,142024
South Carolina State, -10.5 ,Coppin State,20250106,142024
Mississippi Valley State, 18.5 ,Alabama A&M,20250106,142024
Southern, -4 ,Prairie View A&M,20250106,142024
Ohio State, -5 ,Minnesota,20250106,142024
TCU, 19 ,Houston,20250106,142024
Grambling State, 4 ,Texas Southern,20250106,142024
Howard, -6 ,Maryland Eastern Shore,20250106,142024
