Georgia Southern, 3.5 ,South Alabama,20240307,151028
Missouri State, 2.5 ,Murray State,20240307,151028
Coastal Carolina, 11.5 ,Louisiana-Lafayette,20240307,151028
Valparaiso, 13.5 ,Belmont,20240307,151028
Pacific, 9.5 ,Pepperdine,20240307,151028
Texas State, 1.5 ,Southern Miss,20240307,151028
Rutgers, 9.5 ,Wisconsin,20240307,151028
UAB, -2.5 ,Temple,20240307,151028
Iona, -7.5 ,Manhattan,20240307,151028
Canisius, 8.5 ,Fairfield,20240307,151028
Niagara, -7.5 ,Siena,20240307,151028
Marist, 3.5 ,Quinnipiac,20240307,151028
Evansville, 2.5 ,Illinois State,20240307,151028
Purdue Fort Wayne, 3.5 ,Oakland,20240307,151028
Cleveland State, 9.5 ,Youngstown State,20240307,151028
Jacksonville, 5.5 ,Stetson,20240307,151028
Holy Cross, 19.5 ,Colgate,20240307,151028
Bucknell, 5.5 ,American,20240307,151028
Lehigh, -2 ,Lafayette,20240307,151028
Navy, 3.5 ,Boston,20240307,151028
Utah Tech, -4.5 ,Texas-Rio Grande Valley,20240307,151028
Southern Utah, 7.5 ,Stephen F. Austin,20240307,151028
Tennessee State, 2.5 ,Western Illinois,20240307,151028
Coppin State, 8.5 ,Morgan State,20240307,151028
South Carolina State, 7.5 ,North Carolina Central,20240307,151028
Saint Peter's, 1.5 ,Rider,20240307,151028
California Baptist, 6.5 ,UT Arlington,20240307,151028
Utah Valley, 5.5 ,Tarleton State,20240307,151028
Seattle, -1.5 ,Abilene Christian,20240307,151028
Northern Kentucky, 7.5 ,Wright State,20240307,151028
Maryland Eastern Shore, 3.5 ,Delaware State,20240307,151028
North Alabama, 3.5 ,Austin Peay,20240307,151028
Marshall, 1.5 ,Georgia State,20240307,151028
Grambling State, -2.5 ,Alabama A&M,20240307,151028
Mississippi Valley State, 18.5 ,Alcorn State,20240307,151028
UAPB, 8.5 ,Jackson State,20240307,151028
Southern, 1.5 ,Alabama State,20240307,151028
Nicholls, 3.5 ,Southeastern Louisiana,20240307,151028
Colorado, 2.5 ,Oregon,20240307,151028
Sam Houston State, 9.5 ,Louisiana Tech,20240307,151028
FIU, 8.5 ,UTEP,20240307,151028
Washington, 6.5 ,Washington State,20240307,151028
Milwaukee, 2.5 ,Green Bay,20240307,151028
Howard, 5.5 ,Norfolk State,20240307,151028
Arizona, -8.5 ,UCLA,20240307,151028
UIC, 5.5 ,Southern Illinois,20240307,151028
Cal Poly, 22.5 ,UC Irvine,20240307,151028
Cal State Fullerton, 2.5 ,UC Riverside,20240307,151028
UC Davis, 6.5 ,California-San Diego,20240307,151028
UC Santa Barbara, 4.5 ,Long Beach State,20240307,151028
SIUE, 9.5 ,Morehead State,20240307,151028
Stanford, -3.5 ,California,20240307,151028
Arizona State, 9.5 ,USC,20240307,151028
Utah, -7.5 ,Oregon State,20240307,151028
CSUN,NL,Hawaii,20240307,151028
