EMBRID,NL,Northern Arizona,20241119,142223
Quinnipiac, -3 ,Navy,20241119,142223
Loyola Maryland, 13 ,Boston College,20241119,142223
Longwood, -6.5 ,Binghamton,20241119,142223
Queens (NC, 9.5 ,Appalachian State,20241119,142223
Niagara, 9.5 ,Bowling Green,20241119,142223
Cleveland State, 14.5 ,Minnesota,20241119,142223
Canisius, 31 ,Maryland,20241119,142223
Penn, 14.5 ,Villanova,20241119,142223
Drexel, 1 ,Fairfield,20241119,142223
Cincinnati, -14 ,Northern Kentucky,20241119,142223
SIUE, 2 ,Green Bay,20241119,142223
Evansville, 26.5 ,Ohio State,20241119,142223
Western Carolina, 22 ,Wake Forest,20241119,142223
Tennessee Tech, 25.5 ,UCF,20241119,142223
Milwaukee, 5.5 ,Duquesne,20241119,142223
North Dakota, 19 ,Notre Dame,20241119,142223
Dartmouth, 9 ,Marist,20241119,142223
Hofstra, 7.5 ,Florida State,20241119,142223
GCL,NL,Fordham,20241119,142223
EWUN,NL,Tennessee State,20241119,142223
RANM,NL,Old Dominion,20241119,142223
MTAL,NL,Mercyhurst,20241119,142223
SWESLE,NL,USC Upstate,20241119,142223
Alabama A&M, 26.5 ,Georgia,20241119,142223
Eastern Kentucky, -7.5 ,Chicago State,20241119,142223
Lipscomb, 21 ,Kentucky,20241119,142223
Florida A&M, 36 ,Florida,20241119,142223
Wagner, 5 ,Boston,20241119,142223
Gardner-Webb, 7.5 ,Charlotte,20241119,142223
Delaware State, 21.5 ,Providence,20241119,142223
Bellarmine, 28.5 ,Louisville,20241119,142223
Troy, -13.5 ,West Georgia,20241119,142223
Hampton, 6.5 ,UMBC,20241119,142223
East Texas A&M, 38 ,Connecticut,20241119,142223
Buffalo, 14.5 ,Vermont,20241119,142223
Oral Roberts, 10 ,Belmont,20241119,142223
JOHN,NL,Northwestern State,20241119,142223
Bethune-Cookman, 13.5 ,Tulane,20241119,142223
Rider, 21.5 ,Iowa,20241119,142223
Samford, 18 ,Michigan State,20241119,142223
UT Arlington, 1.5 ,Missouri State,20241119,142223
Western Illinois, 14.5 ,Northern Iowa,20241119,142223
UNCW, 23.5 ,Kansas,20241119,142223
Charleston Southern, 26.5 ,LSU,20241119,142223
Mississippi Valley State, 40 ,Kansas State,20241119,142223
Alcorn State, 33 ,TCU,20241119,142223
Rice, 4.5 ,Louisiana-Lafayette,20241119,142223
Southern Utah, 14.5 ,Loyola Chicago,20241119,142223
Purdue, 5 ,Marquette,20241119,142223
Montana State, 15 ,Northwestern,20241119,142223
Eastern Illinois, 18 ,DePaul,20241119,142223
EVER,NL,Idaho,20241119,142223
UC Riverside, 8 ,Santa Clara,20241119,142223
