Detroit, 17.5 ,Rhode Island,20241127,142150
Louisville, 2.5 ,Indiana,20241127,142150
Eastern Kentucky, 7.5 ,Louisiana Tech,20241127,142150
Morgan State, 7.5 ,UMBC,20241127,142150
North Dakota, -1.5 ,Southeastern Louisiana,20241127,142150
Merrimack College, -1 ,UTSA,20241127,142150
Northern Kentucky, 6.5 ,Charleston,20241127,142150
Stony Brook, 8.5 ,Brown,20241127,142150
East Tennessee State, 3.5 ,Charlotte,20241127,142150
Western Michigan, 9.5 ,Youngstown State,20241127,142150
DSR,NL,North Alabama,20241127,142150
TAMK,NL,Texas Southern,20241127,142150
Bryant, 3.5 ,Chattanooga,20241127,142150
Presbyterian, -3.5 ,Tennessee Tech,20241127,142150
New Orleans, 36 ,Baylor,20241127,142150
Tulsa, -3 ,Georgia State,20241127,142150
West Virginia, 14.5 ,Gonzaga,20241127,142150
Colorado, 11.5 ,Iowa State,20241127,142150
Southern Illinois,NL,FLTECH,20241127,142150
Gardner-Webb, -2.5 ,Bethune-Cookman,20241127,142150
Sacramento State, 6.5 ,Air Force,20241127,142150
Canisius, 12.5 ,Robert Morris,20241127,142150
UT Martin, 38 ,Tennessee,20241127,142150
Sam Houston, -6.5 ,Appalachian State,20241127,142150
Northern Illinois, 9.5 ,Valparaiso,20241127,142150
Massachusetts, -3 ,Harvard,20241127,142150
Oregon, -2.5 ,San Diego State,20241127,142150
NAZA,NL,Princeton,20241127,142150
North Dakota State, -7.5 ,West Georgia,20241127,142150
NJIT, 5.5 ,Morehead State,20241127,142150
Bucknell, 26.5 ,Maryland,20241127,142150
Oklahoma, -2.5 ,Providence,20241127,142150
Memphis, 7.5 ,Auburn,20241127,142150
UT Arlington, -2.5 ,Austin Peay,20241127,142150
Richmond, -4.5 ,Ball State,20241127,142150
Virginia Tech, 4.5 ,South Carolina,20241127,142150
Tulane, -1.5 ,Belmont,20241127,142150
Incarnate Word, 1.5 ,Western Illinois,20241127,142150
Lindenwood, 29 ,Missouri,20241127,142150
South Dakota, 21.5 ,Nebraska,20241127,142150
Texas A&M, -3.5 ,Creighton,20241127,142150
AVC,NL,Winthrop,20241127,142150
Rider, 19.5 ,Villanova,20241127,142150
Cornell, 9.5 ,Syracuse,20241127,142150
Milwaukee, 13 ,UCF,20241127,142150
PLATT,NL,Vermont,20241127,142150
South Carolina State, 11 ,Marshall,20241127,142150
Colgate, 6.5 ,UNCW,20241127,142150
Alabama State, 28.5 ,Cincinnati,20241127,142150
UNCG, -1.5 ,UTEP,20241127,142150
Utah Valley, 4 ,Samford,20241127,142150
Davidson, 16 ,Arizona,20241127,142150
Charleston Southern, 19.5 ,Georgia Tech,20241127,142150
Northern Arizona, -5.5 ,Houston Christian,20241127,142150
Maryland Eastern Shore, 16 ,Little Rock,20241127,142150
Massachusetts-Lowell, 10.5 ,Saint Louis,20241127,142150
Michigan, -1.5 ,Xavier,20241127,142150
Wyoming, 3.5 ,Loyola Marymount,20241127,142150
CSUN, 1 ,Montana,20241127,142150
Stonehill, 34.5 ,Marquette,20241127,142150
Michigan State, 4.5 ,North Carolina,20241127,142150
SMU, -4.5 ,Washington State,20241127,142150
Rutgers, 10.5 ,Alabama,20241127,142150
MARWI,NL,San Diego,20241127,142150
Mercyhurst,NL,California,20241127,142150
UAPB, 17.5 ,Pacific,20241127,142150
San Jose State, -3.5 ,Long Beach State,20241127,142150
Connecticut, -6.5 ,Dayton,20241127,142150
California Baptist, -6 ,Fresno State,20241127,142150
Florida State,NL,Western Carolina,20241127,142150
