UNLV, -4.5 ,San Jose State,20250226,044340
Wyoming, 17.5 ,Nevada,20250226,044340
New Mexico, 3.5 ,San Diego State,20250226,044340
Gonzaga, -1.5 ,Santa Clara,20250226,044340
North Alabama,NL,Central Arkansas,20250226,044340
Bowling Green,NL,Eastern Michigan,20250226,044340
Baylor,NL,Cincinnati,20250226,044340
Old Dominion,NL,Marshall,20250226,044340
VCU,NL,Richmond,20250226,044340
Ohio,NL,Western Michigan,20250226,044340
Saint Louis,NL,Davidson,20250226,044340
Providence,NL,Marquette,20250226,044340
Northwestern,NL,Minnesota,20250226,044340
Georgia Tech,NL,Pittsburgh,20250226,044340
Buffalo,NL,Central Michigan,20250226,044340
Army,NL,Lafayette,20250226,044340
Toledo,NL,Kent State,20250226,044340
Appalachian State,NL,Georgia Southern,20250226,044340
Florida,NL,Georgia,20250226,044340
Duke,NL,Miami (FL,20250226,044340
Akron,NL,Ball State,20250226,044340
Northern Illinois,NL,Miami (OH,20250226,044340
James Madison,NL,Louisiana-Monroe,20250226,044340
Illinois State,NL,Southern Illinois,20250226,044340
Troy,NL,Texas State,20250226,044340
Indiana State,NL,Murray State,20250226,044340
Iowa State,NL,Oklahoma State,20250226,044340
Lindenwood,NL,Western Illinois,20250226,044340
Colorado State,NL,Air Force,20250226,044340
Mississippi State,NL,Alabama,20250226,044340
Tennessee,NL,LSU,20250226,044340
Washington,NL,Wisconsin,20250226,044340
TCU,NL,West Virginia,20250226,044340
Louisville,NL,Virginia Tech,20250226,044340
Iowa,NL,Illinois,20250226,044340
South Carolina,NL,Missouri,20250226,044340
