Davidson, 5.5 ,Loyola Chicago,20240204,150909
Purdue, -2.5 ,Wisconsin,20240204,150909
Rider, 7.5 ,Iona,20240204,150909
Wright State, -1.5 ,Northern Kentucky,20240204,150909
Manhattan, 8.5 ,Fairfield,20240204,150909
Mount St. Mary's, -8.5 ,Siena,20240204,150909
Youngstown State, -5.5 ,Purdue Fort Wayne,20240204,150909
Saint Peter's, 3.5 ,Marist,20240204,150909
Canisius, 6.5 ,Quinnipiac,20240204,150909
UNCG, 3.5 ,Furman,20240204,150909
IUPUI, 16.5 ,Milwaukee,20240204,150909
Temple, 9.5 ,Tulane,20240204,150909
South Dakota, 15.5 ,South Dakota State,20240204,150909
UAB, 7.5 ,SMU,20240204,150909
Providence, 4.5 ,Villanova,20240204,150909
Nebraska, 9.5 ,Illinois,20240204,150909
Stanford, 17.5 ,Arizona,20240204,150909
