Miami (OH, -4.5 ,Eastern Michigan,20250218,142034
Villanova, 8.5 ,UConn,20250218,142034
Jacksonville, 2.5 ,Florida Gulf Coast,20250218,142034
Austin Peay, -4.5 ,Bellarmine,20250218,142034
Kent State, -6.5 ,Bowling Green,20250218,142034
Northern Illinois, 20.5 ,Akron,20250218,142034
Loyola Chicago, 2.5 ,Davidson,20250218,142034
Central Michigan, 5.5 ,Ohio,20250218,142034
Ball State, 8.5 ,Toledo,20250218,142034
Purdue, 3.5 ,Michigan State,20250218,142034
Oklahoma, 15.5 ,Florida,20250218,142034
Texas A&M, 2.5 ,Mississippi State,20250218,142034
Western Michigan, -2.5 ,Buffalo,20250218,142034
Syracuse, 10.5 ,Pittsburgh,20250218,142034
Lipscomb, -3.5 ,Eastern Kentucky,20250218,142034
Central Arkansas, 14.5 ,Queens University,20250218,142034
West Georgia, 16.5 ,North Alabama,20250218,142034
North Florida, -4.5 ,Stetson,20250218,142034
Texas Tech, -8.5 ,TCU,20250218,142034
Butler, 6.5 ,Xavier,20250218,142034
Colorado, 17.5 ,Iowa State,20250218,142034
Air Force, 9.5 ,Wyoming,20250218,142034
Tennessee State, 2.5 ,Tennessee-Martin,20250218,142034
Illinois, 3.5 ,Wisconsin,20250218,142034
Nevada, 4.5 ,Colorado State,20250218,142034
Seton Hall, 17.5 ,Marquette,20250218,142034
Houston, -12.5 ,Arizona State,20250218,142034
South Carolina, 2.5 ,LSU,20250218,142034
Virginia Tech, -1.5 ,Boston College,20250218,142034
Kansas, 3.5 ,BYU,20250218,142034
Minnesota, 12.5 ,UCLA,20250218,142034
Fresno State, 18.5 ,San Diego State,20250218,142034
