Marshall, -2.5 ,Old Dominion,20250220,142117
UMBC, 6.5 ,UMass Lowell,20250220,142117
New Hampshire, 8.5 ,Binghamton,20250220,142117
Georgia Southern, 8.5 ,Appalachian State,20250220,142117
Drexel, 2.5 ,Delaware,20250220,142117
Northwestern, 10.5 ,Ohio State,20250220,142117
Maine, -1.5 ,University at Albany,20250220,142117
Eastern Kentucky, -8.5 ,Bellarmine,20250220,142117
Charleston, 1.5 ,Northeastern,20250220,142117
Louisiana, 15.5 ,Troy,20250220,142117
Stony Brook,NL,Hampton,20250220,142117
UNC Wilmington,NL,William & Mary,20250220,142117
Georgia State, 9.5 ,James Madison,20250220,142117
UTEP, 3.5 ,Kennesaw State,20250220,142117
New Mexico State, 6.5 ,Jacksonville State,20250220,142117
Towson, -1.5 ,Elon,20250220,142117
Monmouth, 6.5 ,Hofstra,20250220,142117
Campbell, -4.5 ,North Carolina A&T,20250220,142117
Florida Gulf Coast, -11.5 ,Stetson,20250220,142117
Stonehill, -1.5 ,Wagner,20250220,142117
Bryant, -1.5 ,Vermont,20250220,142117
Central Connecticut State, -12.5 ,Chicago State,20250220,142117
St. Francis (PA, 1.5 ,Le Moyne,20250220,142117
FDU, -2.5 ,Mercyhurst,20250220,142117
Austin Peay, 5.5 ,Queens University,20250220,142117
UNC Asheville, 3.5 ,Radford,20250220,142117
SIU Edwardsville, -2.5 ,Morehead State,20250220,142117
Central Arkansas, 2.5 ,West Georgia,20250220,142117
Idaho, 3.5 ,Northern Arizona,20250220,142117
Coastal Carolina, 6.5 ,Southern Miss,20250220,142117
Eastern Washington, 9.5 ,Northern Colorado,20250220,142117
Southern Utah, 7.5 ,Abilene Christian,20250220,142117
Lindenwood, 9.5 ,Little Rock,20250220,142117
North Alabama, 6.5 ,Lipscomb,20250220,142117
Jacksonville, -1.5 ,North Florida,20250220,142117
Tennessee-Martin, 2.5 ,Tennessee Tech,20250220,142117
Western Illinois, 10.5 ,Southeast Missouri State,20250220,142117
USC, 10.5 ,Maryland,20250220,142117
Eastern Illinois, 3.5 ,Southern Indiana,20250220,142117
Cal State Bakersfield, 4.5 ,UC Davis,20250220,142117
Sam Houston, 3.5 ,Western Kentucky,20250220,142117
Louisiana Tech, 4.5 ,Middle Tennessee,20250220,142117
Wichita State, 7.5 ,Florida Atlantic,20250220,142117
Sacramento State, 6.5 ,Weber State,20250220,142117
Utah Valley, -6.5 ,Utah Tech,20250220,142117
Portland State, 1.5 ,Idaho State,20250220,142117
Pacific, 15.5 ,San Francisco,20250220,142117
Oregon State, -7.5 ,Pepperdine,20250220,142117
Cal State Northridge, 6.5 ,UC Irvine,20250220,142117
Cal State Fullerton, 15.5 ,UC Santa Barbara,20250220,142117
UC San Diego, -13.5 ,Cal Poly,20250220,142117
Long Beach State, 10.5 ,UC Riverside,20250220,142117
Loyola Marymount, 12.5 ,Santa Clara,20250220,142117
