Air Force, 9.5 ,Navy,20251207,142242
Fairfield, 2.5 ,Merrimack,20251207,142242
Southern Indiana, 10.5 ,Indiana State,20251207,142242
Missouri, 5.5 ,Kansas,20251207,142242
Weber State, 7.5 ,St. Thomas,20251207,142242
Central Connecticut State, 3.5 ,Northeastern,20251207,142242
UIC, 13.5 ,Yale,20251207,142242
Niagara, 4.5 ,Saint Peter's,20251207,142242
Utah State, -10.5 ,Charlotte,20251207,142242
Iona, -1.5 ,Sacred Heart,20251207,142242
Manhattan, 8.5 ,Marist,20251207,142242
Rider, 14.5 ,Quinnipiac,20251207,142242
Canisius, 16.5 ,Siena,20251207,142242
UTSA, 33.5 ,Alabama,20251207,142242
Saint Mary's, -9.5 ,Davidson,20251207,142242
Oglethorpe,NL,Mercer,20251207,142242
Bethany (WV,NL,Mercyhurst,20251207,142242
Florida Atlantic, -2.5 ,Florida Gulf Coast,20251207,142242
Austin Peay, 1.5 ,UT Rio Grande Valley,20251207,142242
St. Francis (PA, 12.5 ,Radford,20251207,142242
LSU, 6.5 ,Texas Tech,20251207,142242
Central Michigan, 25.5 ,Saint Louis,20251207,142242
Alabama State, 5.5 ,Tennessee-Martin,20251207,142242
Louisiana-Monroe, 19.5 ,Stephen F. Austin,20251207,142242
UNLV, 9.5 ,Stanford,20251207,142242
Hofstra, 8.5 ,Pittsburgh,20251207,142242
San Francisco, 4.5 ,Mississippi State,20251207,142242
Towson, 8.5 ,UCF,20251207,142242
Belmont, -1.5 ,Middle Tennessee,20251207,142242
Northwestern State, 7.5 ,Southeastern Louisiana,20251207,142242
Nevada, -2.5 ,Washington State,20251207,142242
Creighton, 5.5 ,Nebraska,20251207,142242
Georgetown, 11.5 ,North Carolina,20251207,142242
SMU, 2.5 ,Texas A&M,20251207,142242
Green Bay, 6.5 ,Wright State,20251207,142242
Auburn-Montgomery,NL,Jacksonville State,20251207,142242
Alabama A&M, 9.5 ,Lipscomb,20251207,142242
TCU, -9.5 ,North Texas,20251207,142242
Central Arkansas, -1.5 ,East Texas A&M,20251207,142242
Cornell, -1.5 ,Samford,20251207,142242
UTEP, 10.5 ,Seattle,20251207,142242
North Florida, 44.5 ,Gonzaga,20251207,142242
Cal State Fullerton,NL,Hawai'i,20251207,142242
