Drake, 5.5 ,Southern Illinois,20260305,145313
South Carolina State, 7.5 ,North Carolina Central,20260305,145313
Sacred Heart, 3.5 ,Iona,20260305,145313
James Madison, -1.5 ,Southern Miss,20260305,145313
Middle Tennessee, 1.5 ,Florida International,20260305,145313
Sam Houston, -6.5 ,Delaware,20260305,145313
Tulane, 4.5 ,Temple,20260305,145313
Tulsa, -9.5 ,East Carolina,20260305,145313
Louisiana Tech, 8.5 ,Liberty,20260305,145313
Indiana State, 2.5 ,Valparaiso,20260305,145313
Eastern Illinois, 8.5 ,Tennessee-Martin,20260305,145313
Oral Roberts, 11.5 ,North Dakota State,20260305,145313
Howard, -5.5 ,Norfolk State,20260305,145313
Delaware State, 6.5 ,Maryland-Eastern Shore,20260305,145313
Bucknell, 16.5 ,Navy,20260305,145313
American, 1.5 ,Boston University,20260305,145313
Loyola Maryland, 6.5 ,Colgate,20260305,145313
Holy Cross, 6.5 ,Lehigh,20260305,145313
Bethune-Cookman, -2.5 ,Florida A&M,20260305,145313
Michigan, -9.5 ,Iowa,20260305,145313
Western Kentucky, -2.5 ,Missouri State,20260305,145313
Rutgers, 18.5 ,Michigan State,20260305,145313
UT Arlington, 1.5 ,Tarleton State,20260305,145313
Prairie View A&M, 3.5 ,Texas Southern,20260305,145313
Grambling State, 3.5 ,Alabama State,20260305,145313
Coppin State, 6.5 ,Morgan State,20260305,145313
Mississippi Valley State, 10.5 ,Jackson State,20260305,145313
Utah Valley, -9.5 ,Southern Utah,20260305,145313
Manhattan, 5.5 ,Fairfield,20260305,145313
Georgia Southern, 7.5 ,Arkansas State,20260305,145313
Southern University, -1.5 ,Alabama A&M,20260305,145313
Jacksonville State, 5.5 ,New Mexico State,20260305,145313
South Florida, -6.5 ,Memphis,20260305,145313
Kennesaw State, -2.5 ,UTEP,20260305,145313
Pepperdine, 2.5 ,Portland,20260305,145313
Arkansas-Pine Bluff, -1.5 ,Alcorn State,20260305,145313
Cal State Northridge, -7.5 ,Cal State Bakersfield,20260305,145313
Evansville, 15.5 ,Northern Iowa,20260305,145313
Lindenwood, 2.5 ,Southeast Missouri State,20260305,145313
South Dakota State, 6.5 ,St. Thomas,20260305,145313
UC San Diego, -4.5 ,Cal State Fullerton,20260305,145313
Abilene Christian, 8.5 ,California Baptist,20260305,145313
Cal Poly, 9.5 ,UC Irvine,20260305,145313
UC Davis, -1.5 ,Long Beach State,20260305,145313
San Diego, 5.5 ,Loyola Marymount,20260305,145313
