Virginia, -1.5 ,SMU,20260117,142459
Kentucky, 6.5 ,Tennessee,20260117,142459
Butler, 6.5 ,Seton Hall,20260117,142459
Notre Dame, 6.5 ,Virginia Tech,20260117,142459
UConn, -11.5 ,Georgetown,20260117,142459
Elon, 6.5 ,Hofstra,20260117,142459
Minnesota, 16.5 ,Illinois,20260117,142459
Georgia Tech, 17.5 ,North Carolina State,20260117,142459
Mount St. Mary's, -3.5 ,Canisius,20260117,142459
Duquesne, -1.5 ,Fordham,20260117,142459
Buffalo, 10.5 ,Miami (OH,20260117,142459
Eastern Michigan, 11.5 ,Bowling Green,20260117,142459
UCLA, 4.5 ,Ohio State,20260117,142459
Old Dominion, 6.5 ,Appalachian State,20260117,142459
Chattanooga, 1.5 ,Western Carolina,20260117,142459
Alabama, -5.5 ,Oklahoma,20260117,142459
Boston University, 2.5 ,Loyola Maryland,20260117,142459
Wagner, 1.5 ,New Haven,20260117,142459
Holy Cross, -1.5 ,Lafayette,20260117,142459
Iowa State, -6.5 ,Cincinnati,20260117,142459
Columbia, -2.5 ,Brown,20260117,142459
Cornell, 9.5 ,Yale,20260117,142459
Sam Houston, -1.5 ,Florida International,20260117,142459
South Dakota, 1.5 ,North Dakota,20260117,142459
New Mexico State, -4.5 ,Delaware,20260117,142459
Detroit Mercy, 1.5 ,IU Indy,20260117,142459
Florida, 1.5 ,Vanderbilt,20260117,142459
Syracuse, -5.5 ,Boston College,20260117,142459
St. Thomas, 1.5 ,North Dakota State,20260117,142459
Youngstown State, -6.5 ,Cleveland State,20260117,142459
Princeton, 4.5 ,Harvard,20260117,142459
Bradley, 5.5 ,Illinois State,20260117,142459
Iowa, 2.5 ,Indiana,20260117,142459
TCU, -4.5 ,Utah,20260117,142459
Siena, -6.5 ,Manhattan,20260117,142459
East Tennessee State, -3.5 ,Samford,20260117,142459
Rutgers, 15.5 ,Wisconsin,20260117,142459
Fairfield, 7.5 ,Marist,20260117,142459
Rider, 10.5 ,Saint Peter's,20260117,142459
Western Michigan, 18.5 ,Akron,20260117,142459
Winthrop, -4.5 ,UNC Asheville,20260117,142459
Le Moyne, -3.5 ,Chicago State,20260117,142459
Navy, -3.5 ,Lehigh,20260117,142459
Queens University, -8.5 ,Stetson,20260117,142459
Presbyterian, -6.5 ,Gardner-Webb,20260117,142459
West Georgia, 10.5 ,Florida Gulf Coast,20260117,142459
Stonehill, -4.5 ,Mercyhurst,20260117,142459
Central Connecticut State, -6.5 ,St. Francis (PA,20260117,142459
Bucknell, 9.5 ,Colgate,20260117,142459
North Florida, 11.5 ,Central Arkansas,20260117,142459
Miami (FL, 4.5 ,Clemson,20260117,142459
St. Bonaventure, -3.5 ,La Salle,20260117,142459
Utah State, -5.5 ,Grand Canyon,20260117,142459
Longwood, 5.5 ,Radford,20260117,142459
Penn, 1.5 ,Dartmouth,20260117,142459
Kennesaw State, 8.5 ,Western Kentucky,20260117,142459
Coastal Carolina, 5.5 ,Georgia Southern,20260117,142459
UMass, -7.5 ,Northern Illinois,20260117,142459
Quinnipiac, -1.5 ,Merrimack,20260117,142459
UTEP, 14.5 ,Liberty,20260117,142459
Drake, 3.5 ,UIC,20260117,142459
Northern Iowa, -2.5 ,Valparaiso,20260117,142459
Jacksonville, -2.5 ,North Alabama,20260117,142459
Missouri, 1.5 ,LSU,20260117,142459
Georgia State, -6.5 ,Louisiana-Monroe,20260117,142459
Charleston, -4.5 ,Stony Brook,20260117,142459
Indiana State, 13.5 ,Murray State,20260117,142459
Michigan, -18.5 ,Oregon,20260117,142459
Morehead State, 1.5 ,Tennessee Tech,20260117,142459
Mercer, -6.5 ,UNC Greensboro,20260117,142459
Richmond, 15.5 ,Saint Louis,20260117,142459
James Madison, 4.5 ,Marshall,20260117,142459
Arizona, -9.5 ,UCF,20260117,142459
UT Arlington, 11.5 ,Utah Valley,20260117,142459
Louisiana, 9.5 ,South Alabama,20260117,142459
Nebraska, -5.5 ,Northwestern,20260117,142459
Western Illinois, 9.5 ,Little Rock,20260117,142459
North Carolina, -6.5 ,California,20260117,142459
Arkansas, 2.5 ,Georgia,20260117,142459
Nevada, -15.5 ,Air Force,20260117,142459
UC San Diego, -8.5 ,Cal State Bakersfield,20260117,142459
Texas Southern, 1.5 ,Alcorn State,20260117,142459
Lamar, 6.5 ,Nicholls State,20260117,142459
Prairie View A&M, -1.5 ,Jackson State,20260117,142459
Lindenwood, 3.5 ,Tennessee-Martin,20260117,142459
Southern Miss, 1.5 ,Texas State,20260117,142459
Southern Indiana, 8.5 ,Tennessee State,20260117,142459
Morgan State, 3.5 ,Delaware State,20260117,142459
Norfolk State, -6.5 ,South Carolina State,20260117,142459
Southeastern Louisiana, 6.5 ,Texas A&M-Corpus Christi,20260117,142459
East Texas A&M, 3.5 ,Houston Christian,20260117,142459
Howard, -5.5 ,North Carolina Central,20260117,142459
Coppin State, 10.5 ,Maryland-Eastern Shore,20260117,142459
Arkansas State, 3.5 ,Troy,20260117,142459
SIU Edwardsville, 7.5 ,Southeast Missouri State,20260117,142459
Louisiana Tech, 4.5 ,Jacksonville State,20260117,142459
UNLV, -5.5 ,San Jose State,20260117,142459
Northern Arizona, 11.5 ,Portland State,20260117,142459
UC Irvine, -2.5 ,UC Davis,20260117,142459
Wofford, 5.5 ,Furman,20260117,142459
Southern University, 2.5 ,Grambling State,20260117,142459
Northwestern State, 8.5 ,Incarnate Word,20260117,142459
Kansas City, 14.5 ,South Dakota State,20260117,142459
McNeese, -9.5 ,UT Rio Grande Valley,20260117,142459
Missouri State, 7.5 ,Middle Tennessee,20260117,142459
Purdue, -8.5 ,USC,20260117,142459
Texas A&M, 4.5 ,Texas,20260117,142459
Eastern Washington, 5.5 ,Idaho State,20260117,142459
Pacific, 1.5 ,Oregon State,20260117,142459
