Oklahoma, 26.5 ,Auburn,20250205,042219
Georgia Tech, 4.5 ,Clemson,20250205,042219
San Jose State, -1.5 ,Fresno State,20250205,042219
Michigan State, 8.5 ,UCLA,20250205,042219
Kansas State, -7.5 ,Arizona State,20250205,042219
Boise State, -2.5 ,UNLV,20250205,042219
Arizona, 2.5 ,BYU,20250205,042219
Marquette,NL,St. John's,20250205,042219
Kent State,NL,Eastern Michigan,20250205,042219
Texas Southern,NL,Arkansas-Pine Bluff,20250205,042219
Davidson,NL,Dayton,20250205,042219
Purdue,NL,Iowa,20250205,042219
Northern Illinois,NL,Bowling Green,20250205,042219
La Salle,NL,VCU,20250205,042219
Vanderbilt,NL,Florida,20250205,042219
Notre Dame,NL,Florida State,20250205,042219
Kentucky,NL,Ole Miss,20250205,042219
Buffalo,NL,Toledo,20250205,042219
Wichita State,NL,Charlotte,20250205,042219
Minnesota,NL,Penn State,20250205,042219
Miami (OH,NL,Central Michigan,20250205,042219
Saint Louis,NL,UMass,20250205,042219
Western Michigan,NL,Ohio,20250205,042219
Drake,NL,Murray State,20250205,042219
Ball State,NL,Akron,20250205,042219
Oklahoma State,NL,Houston,20250205,042219
Georgetown,NL,Xavier,20250205,042219
Utah State,NL,Wyoming,20250205,042219
Eastern Illinois,NL,SIU Edwardsville,20250205,042219
USC,NL,Northwestern,20250205,042219
St. Bonaventure,NL,Loyola Chicago,20250205,042219
Nevada,NL,Air Force,20250205,042219
Baylor,NL,Texas Tech,20250205,042219
Indiana,NL,Wisconsin,20250205,042219
