Wofford, 7 ,Charleston,20241216,142242
CAIR,NL,Maryland Eastern Shore,20241216,142242
WVWSL,NL,Marshall,20241216,142242
Southeastern Louisiana, 2 ,Grambling State,20241216,142242
Citadel, 3.5 ,Central Arkansas,20241216,142242
California Baptist, 4.5 ,Middle Tennessee,20241216,142242
Grand Canyon, -2.5 ,Louisiana Tech,20241216,142242
THOMAS,NL,Sam Houston,20241216,142242
South Alabama, 12.5 ,TCU,20241216,142242
Montana, 9.5 ,Northern Iowa,20241216,142242
Oral Roberts, 27 ,Texas Tech,20241216,142242
Air Force, 10 ,Northern Colorado,20241216,142242
TRUE,NL,Lipscomb,20241216,142242
Alcorn State, 16.5 ,Rice,20241216,142242
Tarleton State, 15.5 ,UTEP,20241216,142242
Southern Utah, 4.5 ,New Mexico State,20241216,142242
WHIT,NL,Utah Tech,20241216,142242
WMETTE,NL,Portland,20241216,142242
Rider,NL,North Carolina State,20241216,142242
LOAKS,NL,Weber State,20241216,142242
