Oakland, 1.5 ,Youngstown State,20260101,142627
Georgia Southern, 2.5 ,Coastal Carolina,20260101,142627
Samford, -5.5 ,VMI,20260101,142627
Stetson, 9.5 ,North Alabama,20260101,142627
Milwaukee, 5.5 ,Wright State,20260101,142627
Oral Roberts, 1.5 ,North Dakota,20260101,142627
IU Indy, 13.5 ,Northern Kentucky,20260101,142627
Green Bay, 7.5 ,Purdue Fort Wayne,20260101,142627
Florida Gulf Coast, -2.5 ,Central Arkansas,20260101,142627
Jacksonville, 11.5 ,Lipscomb,20260101,142627
California Baptist, -2.5 ,UT Arlington,20260101,142627
Evansville, 14.5 ,Illinois State,20260101,142627
Valparaiso, 8.5 ,Southern Illinois,20260101,142627
Portland State, 1.5 ,Weber State,20260101,142627
Chattanooga, -1.5 ,UNC Greensboro,20260101,142627
Morehead State, 7.5 ,Lindenwood,20260101,142627
Western Illinois, 14.5 ,Tennessee-Martin,20260101,142627
Southern Indiana, 10.5 ,SIU Edwardsville,20260101,142627
Southern Miss, -7.5 ,Louisiana-Monroe,20260101,142627
UC Irvine, -10.5 ,Cal State Bakersfield,20260101,142627
Cal State Northridge, 3.5 ,UC Davis,20260101,142627
Omaha, 9.5 ,South Dakota State,20260101,142627
Tennessee Tech, 1.5 ,Little Rock,20260101,142627
Northern Arizona, 6.5 ,Montana,20260101,142627
Bradley, 5.5 ,Belmont,20260101,142627
Eastern Kentucky, 4.5 ,Queens University,20260101,142627
Bellarmine, 1.5 ,West Georgia,20260101,142627
Hawai'i, -7.5 ,UC Riverside,20260101,142627
Utah Valley, -4.5 ,Tarleton State,20260101,142627
Utah Tech, 5.5 ,Abilene Christian,20260101,142627
Indiana State, 9.5 ,Northern Iowa,20260101,142627
North Florida, 13.5 ,Austin Peay,20260101,142627
Eastern Illinois, 12.5 ,Southeast Missouri State,20260101,142627
Murray State, -5.5 ,UIC,20260101,142627
Sacramento State, 10.5 ,Idaho State,20260101,142627
Northern Colorado, 2.5 ,Montana State,20260101,142627
UC San Diego, -8.5 ,Cal Poly,20260101,142627
UC Santa Barbara, -4.5 ,Cal State Fullerton,20260101,142627
