Grambling State, 4.5 ,Montana State,20240320,151133
Purdue Fort Wayne, 1.5 ,Bowling Green,20240320,151133
Abilene Christian,NL,Tarleton State,20240320,151133
Saint Joseph's, 7.5 ,Seton Hall,20240320,151133
Loyola Chicago, 4.5 ,Bradley,20240320,151133
SMU, 6.5 ,Indiana State,20240320,151133
Appalachian State, 6.5 ,Wake Forest,20240320,151133
UNLV, 2.5 ,Princeton,20240320,151133
Alabama A&M, 11.5 ,Austin Peay,20240320,151133
VCU, 6.5 ,Villanova,20240320,151133
San Francisco, 6.5 ,Cincinnati,20240320,151133
Colorado, -2.5 ,Boise State,20240320,151133
