Indiana State, 19 ,Ohio State,20241229,141749
Northwestern State, 26.5 ,Texas,20241229,141749
Harvard, 5 ,Iona,20241229,141749
Penn, 25 ,Penn State,20241229,141749
Hofstra, -1 ,Quinnipiac,20241229,141749
JOWAL,NL,Central Connecticut State,20241229,141749
Stonehill, 4 ,Lafayette,20241229,141749
Stetson, 38.5 ,Florida,20241229,141749
Navy, 8.5 ,William & Mary,20241229,141749
Northeastern, 14.5 ,Northwestern,20241229,141749
Southern Illinois, 10.5 ,Northern Iowa,20241229,141749
Northern Kentucky, -1.5 ,Robert Morris,20241229,141749
Detroit, 14.5 ,Youngstown State,20241229,141749
IU Indy, 17 ,Milwaukee,20241229,141749
Purdue Fort Wayne, -8.5 ,Green Bay,20241229,141749
RUR,NL,Holy Cross,20241229,141749
MILLIG,NL,Tennessee Tech,20241229,141749
BPARK,NL,Kennesaw State,20241229,141749
MANHV,NL,Sacred Heart,20241229,141749
Stony Brook, 9 ,Albany,20241229,141749
South Carolina State, 25 ,Georgia,20241229,141749
Morgan State, 23 ,Minnesota,20241229,141749
Norfolk State, 9 ,High Point,20241229,141749
Binghamton, 7.5 ,Marist,20241229,141749
Boston, 3.5 ,Maine,20241229,141749
Prairie View A&M, 29.5 ,Oklahoma,20241229,141749
Le Moyne, 3.5 ,Niagara,20241229,141749
Longwood, 19.5 ,SMU,20241229,141749
Chicago State, 39.5 ,Illinois,20241229,141749
Belmont, 8.5 ,Drake,20241229,141749
Buffalo, 15 ,Temple,20241229,141749
South Dakota State, 22 ,Alabama,20241229,141749
Wright State, 1.5 ,Cleveland State,20241229,141749
WSTMMO,NL,Southeast Missouri State,20241229,141749
WALW,NL,North Dakota,20241229,141749
UTSA, -1.5 ,Army,20241229,141749
NJIT, 23.5 ,Washington,20241229,141749
HEIDEL,NL,Kent State,20241229,141749
NEUM,NL,Lehigh,20241229,141749
WARUR,NL,Coastal Carolina,20241229,141749
Valparaiso, 13.5 ,Bradley,20241229,141749
Missouri State, -4.5 ,Evansville,20241229,141749
UMBC, 2.5 ,American,20241229,141749
Winthrop, 16.5 ,Indiana,20241229,141749
SCHREI,NL,Texas A&M-Corpus Christi,20241229,141749
UIC, 5 ,Illinois State,20241229,141749
Weber State, 21 ,Oregon,20241229,141749
St. Thomas (MN, -1 ,UC Riverside,20241229,141749
UT Arlington, 6.5 ,Texas State,20241229,141749
MIDW,NL,James Madison,20241229,141749
BRESC,NL,Austin Peay,20241229,141749
ASH,NL,Lipscomb,20241229,141749
SWCU,NL,Central Arkansas,20241229,141749
Toledo, 21 ,Purdue,20241229,141749
FRIENDS,NL,Wichita State,20241229,141749
TXLUT,NL,Incarnate Word,20241229,141749
Florida A&M, 9.5 ,Tarleton State,20241229,141749
Mississippi Valley State, 39.5 ,LSU,20241229,141749
Western Kentucky, 18.5 ,Michigan,20241229,141749
Campbell, 28 ,North Carolina,20241229,141749
