Mercer, 9.5 ,East Tennessee State,20250226,142126
Boston University, 3.5 ,Lehigh,20250226,142126
Michigan State, 3.5 ,Maryland,20250226,142126
Georgetown, 13.5 ,UConn,20250226,142126
Duquesne, -2.5 ,La Salle,20250226,142126
Presbyterian, 6.5 ,UNC Asheville,20250226,142126
Fordham, 12.5 ,George Mason,20250226,142126
South Florida, 2.5 ,Temple,20250226,142126
Dayton, -4.5 ,Rhode Island,20250226,142126
Wofford, -8.5 ,Western Carolina,20250226,142126
UIC, 7.5 ,Northern Iowa,20250226,142126
Ole Miss, 12.5 ,Auburn,20250226,142126
Vanderbilt, 7.5 ,Texas A&M,20250226,142126
Notre Dame, 14.5 ,Clemson,20250226,142126
North Carolina State, 1.5 ,Syracuse,20250226,142126
St. Bonaventure, 6.5 ,Saint Joseph's,20250226,142126
Kansas State, 4.5 ,UCF,20250226,142126
The Citadel, 16.5 ,Furman,20250226,142126
Bucknell, -2.5 ,Loyola Maryland,20250226,142126
Navy, 3.5 ,American,20250226,142126
Stetson, 14.5 ,Jacksonville,20250226,142126
Queens University, 7.5 ,North Alabama,20250226,142126
Bellarmine, 12.5 ,Florida Gulf Coast,20250226,142126
Eastern Kentucky, 1.5 ,North Florida,20250226,142126
Radford, -2.5 ,Gardner-Webb,20250226,142126
USC Upstate, 20.5 ,High Point,20250226,142126
Holy Cross, 10.5 ,Colgate,20250226,142126
Austin Peay, -4.5 ,West Georgia,20250226,142126
Georgia State, -2.5 ,Coastal Carolina,20250226,142126
Charlotte, 8.5 ,Tulane,20250226,142126
Rice, 13.5 ,Memphis,20250226,142126
South Dakota, 8.5 ,North Dakota State,20250226,142126
Drake, -8.5 ,Evansville,20250226,142126
Belmont, -1.5 ,Missouri State,20250226,142126
George Washington, 3.5 ,Loyola Chicago,20250226,142126
North Carolina Central, -7.5 ,Maryland-Eastern Shore,20250226,142126
Central Arkansas, 19.5 ,Lipscomb,20250226,142126
South Alabama, -7.5 ,Southern Miss,20250226,142126
Arkansas State, -10.5 ,Louisiana,20250226,142126
Villanova, -7.5 ,Seton Hall,20250226,142126
Penn State, 6.5 ,Indiana,20250226,142126
Utah, 15.5 ,Arizona,20250226,142126
Bradley, -4.5 ,Valparaiso,20250226,142126
Kentucky, -2.5 ,Oklahoma,20250226,142126
Texas, 3.5 ,Arkansas,20250226,142126
St. John's, -7.5 ,Butler,20250226,142126
DePaul, 16.5 ,Creighton,20250226,142126
Virginia, 7.5 ,Wake Forest,20250226,142126
Boston College, 10.5 ,Stanford,20250226,142126
BYU, -4.5 ,Arizona State,20250226,142126
Ohio State, 1.5 ,USC,20250226,142126
Utah State, 3.5 ,Boise State,20250226,142126
SMU, -3.5 ,California,20250226,142126
San Francisco, 2.5 ,Oregon State,20250226,142126
