Miami (OH, 1.5 ,Toledo,20260109,143040
Marist, -6.5 ,Sacred Heart,20260109,143040
Saint Peter's, -1.5 ,Mount St. Mary's,20260109,143040
Merrimack, 5.5 ,Siena,20260109,143040
Canisius, 6.5 ,Manhattan,20260109,143040
IU Indy, 8.5 ,Green Bay,20260109,143040
Rider, 7.5 ,Fairfield,20260109,143040
Cleveland State, 13.5 ,Oakland,20260109,143040
Niagara, 10.5 ,Iona,20260109,143040
Wright State, -5.5 ,Detroit Mercy,20260109,143040
Akron, -2.5 ,Bowling Green,20260109,143040
Northern Kentucky, 3.5 ,Milwaukee,20260109,143040
USC, 3.5 ,Minnesota,20260109,143040
UNLV, 6.5 ,Colorado State,20260109,143040
