Coppin State, 9.5 ,Central Michigan,20251114,142509
IU Indy, 6.5 ,Eastern Michigan,20251114,142509
Charleston Southern, 3.5 ,Lindenwood,20251114,142509
Lehigh, 17.5 ,Rutgers,20251114,142509
Coastal Carolina, 7.5 ,Jacksonville State,20251114,142509
Furman, 10.5 ,Northern Iowa,20251114,142509
Fordham, 5.5 ,Iona,20251114,142509
Indiana State, 37.5 ,Duke,20251114,142509
Eastern Illinois, 38.5 ,Kentucky,20251114,142509
Louisiana, 13.5 ,McNeese,20251114,142509
University at Albany, 13.5 ,Rhode Island,20251114,142509
The Citadel, 5.5 ,West Georgia,20251114,142509
South Carolina State, 14.5 ,Charleston,20251114,142509
Hofstra, -1.5 ,Bucknell,20251114,142509
Norfolk State, 9.5 ,Towson,20251114,142509
Stonehill, 7.5 ,Fairfield,20251114,142509
Illinois State, 16.5 ,USC,20251114,142509
SIU Edwardsville, 6.5 ,Drake,20251114,142509
Cal State Bakersfield, 25.5 ,Ole Miss,20251114,142509
New Orleans, 11.5 ,Tulane,20251114,142509
High Point, -2.5 ,UAB,20251114,142509
UCF, 11.5 ,Texas A&M,20251114,142509
Milwaukee, 28.5 ,Texas Tech,20251114,142509
Xavier, 16.5 ,Iowa,20251114,142509
Samford, 25.5 ,Arkansas,20251114,142509
Maryland-Eastern Shore, 31.5 ,Creighton,20251114,142509
East Texas A&M, 11.5 ,Rice,20251114,142509
Hampton, 1.5 ,Brown,20251114,142509
Northwestern, -5.5 ,DePaul,20251114,142509
Providence, 1.5 ,Colorado,20251114,142509
Tarleton State, 24.5 ,Baylor,20251114,142509
Georgia Tech, 15.5 ,Georgia,20251114,142509
Cal Poly, 5.5 ,Montana,20251114,142509
Michigan, -8.5 ,TCU,20251114,142509
Sacramento State, 5.5 ,UC Davis,20251114,142509
Abilene Christian, 7.5 ,Stephen F. Austin,20251114,142509
North Carolina Central, 34.5 ,North Carolina,20251114,142509
Colgate, 29.5 ,Illinois,20251114,142509
Mississippi Valley State, 26.5 ,Utah Tech,20251114,142509
North Texas, 13.5 ,Saint Mary's,20251114,142509
Troy, 3.5 ,Loyola Marymount,20251114,142509
Arizona, -3.5 ,UCLA,20251114,142509
Western Illinois, 14.5 ,California Baptist,20251114,142509
Gonzaga, -14.5 ,Arizona State,20251114,142509
Washington, -8.5 ,Washington State,20251114,142509
