Evansville, 33.5 ,Purdue,20251104,142614
Mount St. Mary's, 19.5 ,West Virginia,20251104,142614
Georgia Southern, 6.5 ,East Carolina,20251104,142614
North Carolina A&T, 22.5 ,South Carolina,20251104,142614
Converse,NL,East Tennessee State,20251104,142614
Nicholls State, 30.5 ,Kentucky,20251104,142614
Alcorn State, 24.5 ,Florida State,20251104,142614
NJIT, 13.5 ,Fordham,20251104,142614
UNC Asheville, 7.5 ,Wichita State,20251104,142614
Eastern Illinois, 7.5 ,Valparaiso,20251104,142614
Oral Roberts, 21.5 ,Oklahoma State,20251104,142614
UNC Greensboro, 15.5 ,Kansas State,20251104,142614
Lindenwood, 34.5 ,Texas Tech,20251104,142614
Arkansas Baptist,NL,Little Rock,20251104,142614
Robert Morris, 22.5 ,Iowa,20251104,142614
Texas, 9.5 ,Duke,20251104,142614
Southern Utah, 17.5 ,Arizona State,20251104,142614
Adams State,NL,New Mexico State,20251104,142614
San Francisco State,NL,UC Santa Barbara,20251104,142614
Portland State, 10.5 ,Stanford,20251104,142614
Tennessee-Martin, 17.5 ,UNLV,20251104,142614
Louisiana Tech, 8.5 ,Nevada,20251104,142614
Long Beach State, 24.5 ,San Diego State,20251104,142614
Dominican (CA,NL,Sacramento State,20251104,142614
Hawai'i, 12.5 ,Oregon,20251104,142614
