Ohio, -4.5 ,Bowling Green,20250211,142114
Buffalo, 2 ,Northern Illinois,20250211,142114
Western Michigan, 17 ,Akron,20250211,142114
UAB, -2 ,East Carolina,20250211,142114
Eastern Michigan, 4.5 ,Ball State,20250211,142114
Central Michigan, 7 ,Kent State,20250211,142114
Loyola Chicago, -4 ,Richmond,20250211,142114
Toledo, 3.5 ,Miami (OH,20250211,142114
Purdue, 1.5 ,Michigan,20250211,142114
Iowa State, -8.5 ,UCF,20250211,142114
Tennessee, -3 ,Kentucky,20250211,142114
Florida, -1.5 ,Mississippi State,20250211,142114
Auburn, -9 ,Vanderbilt,20250211,142114
BYU, 2.5 ,West Virginia,20250211,142114
Utah, 8.5 ,Cincinnati,20250211,142114
Syracuse, 1.5 ,Miami (FL,20250211,142114
Southeast Missouri State, 5 ,Little Rock,20250211,142114
UIC, 1.5 ,Murray State,20250211,142114
UCLA, 6.5 ,Illinois,20250211,142114
Arizona, -3 ,Kansas State,20250211,142114
George Mason, -1 ,Saint Louis,20250211,142114
Indiana State, 8 ,Northern Iowa,20250211,142114
DePaul, 18.5 ,Marquette,20250211,142114
North Texas, -6 ,Rice,20250211,142114
Indiana, 11 ,Michigan State,20250211,142114
Penn State, 4.5 ,USC,20250211,142114
Alabama, -3.5 ,Texas,20250211,142114
Georgia, 8 ,Texas A&M,20250211,142114
UConn, 3 ,Creighton,20250211,142114
Colorado, 16.5 ,Kansas,20250211,142114
Pittsburgh, 4.5 ,SMU,20250211,142114
Loyola Marymount, -2 ,Pepperdine,20250211,142114
Air Force, 15 ,UNLV,20250211,142114
Santa Clara, 9.5 ,Saint Mary's,20250211,142114
Colorado State, 5.5 ,Utah State,20250211,142114
Northwestern, 9 ,Oregon,20250211,142114
San Diego State, -6.5 ,San Jose State,20250211,142114
