Queens University, 4.5 ,Winthrop,20251103,142544
Bradley, -2.5 ,St. Bonaventure,20251103,142544
Omaha, 4.5 ,Murray State,20251103,142544
Northern Arizona, 9.5 ,Drake,20251103,142544
Southern Miss, 2.5 ,Buffalo,20251103,142544
Georgia State, 3.5 ,Eastern Michigan,20251103,142544
Quinnipiac, 26.5 ,St. John's,20251103,142544
IU Indy, 31.5 ,Ohio State,20251103,142544
High Point, -3.5 ,Furman,20251103,142544
Morgan State, 24.5 ,Georgetown,20251103,142544
Coppin State, 28.5 ,Maryland,20251103,142544
South Alabama, 2.5 ,Toledo,20251103,142544
Canisius, 25.5 ,Dayton,20251103,142544
Texas State, 4.5 ,Bowling Green,20251103,142544
Mercer, 28.5 ,Tennessee,20251103,142544
Niagara, 15.5 ,Duquesne,20251103,142544
Marshall, 4.5 ,UMass,20251103,142544
Louisiana, 2.5 ,Ball State,20251103,142544
Troy, 3.5 ,Kent State,20251103,142544
Arkansas State, 3.5 ,Ohio,20251103,142544
Arizona, 3.5 ,Florida,20251103,142544
Rider, 26.5 ,Virginia,20251103,142544
James Madison, 8.5 ,Akron,20251103,142544
Old Dominion, 6.5 ,Miami (OH,20251103,142544
Fairfield, 15.5 ,Penn State,20251103,142544
Boston College, 1.5 ,Florida Atlantic,20251103,142544
Coastal Carolina, 2.5 ,Western Michigan,20251103,142544
Youngstown State, 14.5 ,Pittsburgh,20251103,142544
Appalachian State, -1.5 ,Central Michigan,20251103,142544
Western Carolina, 22.5 ,Cincinnati,20251103,142544
Wofford, 14.5 ,George Mason,20251103,142544
Franklin,NL,Wright State,20251103,142544
Erskine,NL,The Citadel,20251103,142544
Oakwood,NL,Jacksonville State,20251103,142544
Mary Baldwin,NL,Longwood,20251103,142544
Kentucky Christian,NL,Liberty,20251103,142544
Binghamton, 21.5 ,Syracuse,20251103,142544
North Carolina Central, 30.5 ,North Carolina State,20251103,142544
Stetson, 17.5 ,Rhode Island,20251103,142544
Colgate, 20.5 ,Michigan State,20251103,142544
Missouri, -20.5 ,Howard,20251103,142544
Wagner, 25.5 ,VCU,20251103,142544
New Haven, 40.5 ,UConn,20251103,142544
Southern University, 24.5 ,Arkansas,20251103,142544
Western Illinois, 14.5 ,Radford,20251103,142544
Lafayette, 13.5 ,Saint Joseph's,20251103,142544
Charleston Southern, 19.5 ,Virginia Tech,20251103,142544
Central Arkansas, 31.5 ,North Carolina,20251103,142544
Navy, -1.5 ,Presbyterian,20251103,142544
Delaware, -1.5 ,Bucknell,20251103,142544
Bryant, 8.5 ,Siena,20251103,142544
LIU, 18.5 ,Notre Dame,20251103,142544
New Hampshire, 27.5 ,Clemson,20251103,142544
Marist, 11.5 ,Xavier,20251103,142544
Holy Cross, 24.5 ,Providence,20251103,142544
Air Force, 15.5 ,Belmont,20251103,142544
Saint Peter's, 13.5 ,Seton Hall,20251103,142544
Tennessee Tech, 12.5 ,Western Kentucky,20251103,142544
Huston-Tillotson,NL,Grambling State,20251103,142544
Champion Christian College,NL,McNeese,20251103,142544
Maryland-Eastern Shore, 24.5 ,Georgia Tech,20251103,142544
Boston University, 3.5 ,Northeastern,20251103,142544
Bellarmine, 23.5 ,Georgia,20251103,142544
Mississippi Valley State, 33.5 ,UAB,20251103,142544
Tarleton State, 20.5 ,SMU,20251103,142544
Cleveland State, 16.5 ,Loyola Chicago,20251103,142544
Hampton, 5.5 ,Milwaukee,20251103,142544
Indiana State, 3.5 ,Charlotte,20251103,142544
Detroit Mercy, 9.5 ,UIC,20251103,142544
Southeast Missouri State, 18.5 ,Saint Louis,20251103,142544
Louisiana-Monroe, 5.5 ,Northern Illinois,20251103,142544
UT Rio Grande Valley, 25.5 ,Baylor,20251103,142544
Hofstra, 11.5 ,UCF,20251103,142544
Campbell, 20.5 ,Wisconsin,20251103,142544
North Dakota, 33.5 ,Alabama,20251103,142544
Green Bay, 29.5 ,Kansas,20251103,142544
University at Albany, 22.5 ,Marquette,20251103,142544
Northwestern State, 19.5 ,Texas A&M,20251103,142544
FDU, 35.5 ,Iowa State,20251103,142544
Bethune-Cookman, 25.5 ,Auburn,20251103,142544
West Georgia, 23.5 ,Nebraska,20251103,142544
Mercyhurst, 25.5 ,Northwestern,20251103,142544
New Orleans, 21.5 ,TCU,20251103,142544
Lehigh, 35.5 ,Houston,20251103,142544
Gardner-Webb, 23.5 ,Minnesota,20251103,142544
Chicago State, 24.5 ,DePaul,20251103,142544
Southeastern Louisiana, 22.5 ,Ole Miss,20251103,142544
Lipscomb, 26.5 ,Vanderbilt,20251103,142544
Florida A&M, 21.5 ,South Florida,20251103,142544
Maine, 19.5 ,George Washington,20251103,142544
Jacksonville, 19.5 ,Miami (FL,20251103,142544
American, 20.5 ,Wake Forest,20251103,142544
Utah Tech, 2.5 ,South Dakota,20251103,142544
Samford, 5.5 ,Tulane,20251103,142544
Oakland, 24.5 ,Michigan,20251103,142544
Trinity (TX,NL,Texas A&M-Corpus Christi,20251103,142544
St. Francis (PA, 28.5 ,Oklahoma,20251103,142544
Jackson State, 30.5 ,Illinois,20251103,142544
Purdue Fort Wayne, 13.5 ,Grand Canyon,20251103,142544
San Jose State, 12.5 ,Utah,20251103,142544
Montana State, 12.5 ,Colorado,20251103,142544
Life Pacific,NL,Pepperdine,20251103,142544
Incarnate Word, 10.5 ,Colorado State,20251103,142544
Loyola Maryland, 6.5 ,Towson,20251103,142544
Merrimack, 5.5 ,South Dakota State,20251103,142544
South Carolina State, 34.5 ,Louisville,20251103,142544
Texas Southern, 27.5 ,Gonzaga,20251103,142544
Idaho, 8.5 ,Washington State,20251103,142544
Villanova, 8.5 ,BYU,20251103,142544
Cal Poly, 24.5 ,USC,20251103,142544
North Dakota State, 8.5 ,Oregon State,20251103,142544
St. Thomas, 13.5 ,Saint Mary's,20251103,142544
Cal State Bakersfield, 14.5 ,California,20251103,142544
Denver, 12.5 ,Seattle,20251103,142544
La Sierra,NL,UC Riverside,20251103,142544
Lincoln (CA,NL,Loyola Marymount,20251103,142544
UC Santa Cruz,NL,San Francisco,20251103,142544
Eastern Washington, 29.5 ,UCLA,20251103,142544
USC Upstate, 10.5 ,California Baptist,20251103,142544
Arkansas-Pine Bluff, 32.5 ,Washington,20251103,142544
