Marquette, 3 ,St. John's,20250204,121245
Kent State, -6.5 ,Eastern Michigan,20250204,121245
Texas Southern, -9.5 ,Arkansas-Pine Bluff,20250204,121245
Davidson, 9 ,Dayton,20250204,121245
Northern Illinois, 6.5 ,Bowling Green,20250204,121245
Saint Louis, 1 ,UMass,20250204,121245
Ball State, 14 ,Akron,20250204,121245
La Salle, 18 ,VCU,20250204,121245
Wichita State, -3 ,Charlotte,20250204,121245
Miami (OH, 1 ,Central Michigan,20250204,121245
Western Michigan, 9.5 ,Ohio,20250204,121245
Buffalo, 13.5 ,Toledo,20250204,121245
Minnesota, 7.5 ,Penn State,20250204,121245
Vanderbilt, 12 ,Florida,20250204,121245
Kentucky, 4.5 ,Ole Miss,20250204,121245
Notre Dame, 2.5 ,Florida State,20250204,121245
Purdue, -7.5 ,Iowa,20250204,121245
Drake, -4.5 ,Murray State,20250204,121245
Oklahoma State, 22 ,Houston,20250204,121245
Eastern Illinois, 7.5 ,SIU Edwardsville,20250204,121245
Utah State, -8.5 ,Wyoming,20250204,121245
Georgetown, 8 ,Xavier,20250204,121245
Nevada, -10 ,Air Force,20250204,121245
St. Bonaventure, 2 ,Loyola Chicago,20250204,121245
Indiana, 10 ,Wisconsin,20250204,121245
USC, 2.5 ,Northwestern,20250204,121245
Oklahoma, 17 ,Auburn,20250204,121245
Baylor, 8 ,Texas Tech,20250204,121245
Georgia Tech, 13 ,Clemson,20250204,121245
San Jose State, -3.5 ,Fresno State,20250204,121245
Michigan State, 3 ,UCLA,20250204,121245
Kansas State, 1 ,Arizona State,20250204,121245
Arizona, 2 ,BYU,20250204,121245
Boise State, -3.5 ,UNLV,20250204,121245
