West Georgia, 11 ,Mercer,20241204,142229
CHEY,NL,Morgan State,20241204,142229
Harvard, -3 ,Holy Cross,20241204,142229
Florida Atlantic, -9 ,FIU,20241204,142229
Ohio State, 4.5 ,Maryland,20241204,142229
Baylor, 2.5 ,Connecticut,20241204,142229
Green Bay, -3.5 ,IU Indy,20241204,142229
Columbia, -6 ,Albany,20241204,142229
Coastal Carolina, 5 ,Campbell,20241204,142229
Rider, 2 ,Fairfield,20241204,142229
Morehead State, 10.5 ,Marshall,20241204,142229
Georgia Southern, 19.5 ,VCU,20241204,142229
Youngstown State, 1.5 ,Robert Morris,20241204,142229
Illinois State, 6 ,Belmont,20241204,142229
PSSHEN,NL,Saint Francis U,20241204,142229
YORK,NL,LIU,20241204,142229
EWUN,NL,Lindenwood,20241204,142229
LBB,NL,Charlotte,20241204,142229
VULYN,NL,William & Mary,20241204,142229
BREC,NL,USC Upstate,20241204,142229
Central Connecticut State, 9 ,Massachusetts,20241204,142229
Tennessee Tech, 7.5 ,North Alabama,20241204,142229
Coppin State, 12.5 ,Wagner,20241204,142229
Bellarmine, 5 ,Western Carolina,20241204,142229
Gardner-Webb, 6.5 ,Wofford,20241204,142229
George Washington, -5 ,American,20241204,142229
Cornell, -2 ,Colgate,20241204,142229
St. Bonaventure, -7.5 ,Bucknell,20241204,142229
Furman, -2 ,Florida Gulf Coast,20241204,142229
Monmouth, -1 ,Lehigh,20241204,142229
Fairleigh Dickinson, 11.5 ,Fordham,20241204,142229
Virginia, 16 ,Florida,20241204,142229
Alabama, 2 ,North Carolina,20241204,142229
RHODE,NL,Middle Tennessee,20241204,142229
Alcorn State, 25.5 ,Wichita State,20241204,142229
Louisiana Tech, 11.5 ,Memphis,20241204,142229
Idaho, 3.5 ,Kansas City,20241204,142229
Idaho State, 4 ,South Dakota,20241204,142229
Northern Iowa, -1 ,UIC,20241204,142229
Marquette, 5.5 ,Iowa State,20241204,142229
St. Thomas (MN, 4.5 ,Northern Colorado,20241204,142229
Northern Arizona, 4 ,Oral Roberts,20241204,142229
Montana State, -4.5 ,Omaha,20241204,142229
Oklahoma State, -6 ,Tulsa,20241204,142229
STAMB,NL,Western Illinois,20241204,142229
ARBAP,NL,Texas State,20241204,142229
Central Arkansas, 8.5 ,Little Rock,20241204,142229
Michigan State, -5 ,Minnesota,20241204,142229
Kansas, -4.5 ,Creighton,20241204,142229
NJIT, 18 ,Seton Hall,20241204,142229
Loyola Marymount, 8 ,Colorado State,20241204,142229
Wyoming, 19 ,Utah State,20241204,142229
San Jose State, 20 ,New Mexico,20241204,142229
North Dakota State, 4.5 ,Weber State,20241204,142229
North Dakota, 6.5 ,Eastern Washington,20241204,142229
South Dakota State, -2.5 ,Montana,20241204,142229
Sacramento State, 2.5 ,Denver,20241204,142229
Abilene Christian, 1.5 ,New Mexico State,20241204,142229
LIFE,NL,Pepperdine,20241204,142229
DePaul, 15 ,Texas Tech,20241204,142229
Vanderbilt, -5.5 ,Virginia Tech,20241204,142229
Pittsburgh, 6 ,Mississippi State,20241204,142229
Auburn, 2.5 ,Duke,20241204,142229
Texas, -2.5 ,North Carolina State,20241204,142229
Portland State, 8 ,Seattle,20241204,142229
Oregon, -6 ,USC,20241204,142229
San Diego State, -13 ,Fresno State,20241204,142229
Drake,NL,Valparaiso,20241204,142229
