Ohio State, 6.5 ,Illinois,20250202,112038
Fairfield, 7 ,Iona,20250202,112038
South Florida, 8 ,Florida Atlantic,20250202,112038
Tulsa, 9.5 ,Tulane,20250202,112038
Manhattan, 2 ,Sacred Heart,20250202,112038
Mount St. Mary's, 3.5 ,Saint Peter's,20250202,112038
Quinnipiac, -6 ,Siena,20250202,112038
West Virginia, 5 ,Cincinnati,20250202,112038
Robert Morris, 2.5 ,Wright State,20250202,112038
Furman, 3 ,East Tennessee State,20250202,112038
Memphis, -10.5 ,Rice,20250202,112038
Purdue Fort Wayne, 3.5 ,Milwaukee,20250202,112038
Evansville, 11.5 ,Belmont,20250202,112038
Bradley, 2 ,Northern Iowa,20250202,112038
Merrimack, -5 ,Rider,20250202,112038
Colorado, 7 ,TCU,20250202,112038
North Dakota State, 1.5 ,St. Thomas,20250202,112038
Seton Hall, 5 ,DePaul,20250202,112038
Nebraska, 7 ,Oregon,20250202,112038
Cal State Fullerton,NL,Hawai'i,20250202,112038
