Valparaiso, -1.5 ,Evansville,20250217,022024
Louisville, -9.5 ,Notre Dame,20250217,022024
UC Irvine,NL,Hawai'i,20250217,022024
Siena,NL,Sacred Heart,20250217,022024
Memphis,NL,Wichita State,20250217,022024
Florida Atlantic,NL,Temple,20250217,022024
Mount St. Mary's,NL,Canisius,20250217,022024
Michigan,NL,Ohio State,20250217,022024
Manhattan,NL,Fairfield,20250217,022024
Bradley,NL,Drake,20250217,022024
Rider,NL,Saint Peter's,20250217,022024
South Dakota State,NL,South Dakota,20250217,022024
Iona,NL,Quinnipiac,20250217,022024
Youngstown State,NL,Cleveland State,20250217,022024
Marist,NL,Merrimack,20250217,022024
Detroit Mercy,NL,Oakland,20250217,022024
Wright State,NL,Green Bay,20250217,022024
Missouri State,NL,UIC,20250217,022024
Northern Kentucky,NL,Milwaukee,20250217,022024
Creighton,NL,St. John's,20250217,022024
Nebraska,NL,Northwestern,20250217,022024
South Florida,NL,UAB,20250217,022024
Utah State,NL,New Mexico,20250217,022024
Iowa,NL,Maryland,20250217,022024
Rutgers,NL,Oregon,20250217,022024
Northern Iowa, 1.5 ,Murray State,20250217,022024
