Villanova, 1.5 ,Seton Hall,20240306,151213
Houston, -8.5 ,UCF,20240306,151213
Saint Joseph's, 5.5 ,Richmond,20240306,151213
George Mason, -3.5 ,Rhode Island,20240306,151213
Rice, 7.5 ,Charlotte,20240306,151213
Northwestern, 8.5 ,Michigan State,20240306,151213
St. Bonaventure, -7.5 ,George Washington,20240306,151213
Loyola Chicago, 1.5 ,Davidson,20240306,151213
LSU, 3.5 ,Arkansas,20240306,151213
Tennessee, -5.5 ,South Carolina,20240306,151213
Boston College, 6.5 ,Miami (FL,20240306,151213
TCU, -4.5 ,West Virginia,20240306,151213
Saint Francis U, 13.5 ,Central Connecticut State,20240306,151213
LIU, 14.5 ,Merrimack College,20240306,151213
Wagner, 4.5 ,Sacred Heart,20240306,151213
Fairleigh Dickinson, 3.5 ,Le Moyne,20240306,151213
Xavier, 2.5 ,Butler,20240306,151213
Fordham, 9.5 ,Massachusetts,20240306,151213
Southern Indiana, 3.5 ,Tennessee State,20240306,151213
East Carolina, 12.5 ,SMU,20240306,151213
Florida Atlantic, -1.5 ,North Texas,20240306,151213
Houston Christian, 16.5 ,Lamar,20240306,151213
McNeese State, -16.5 ,New Orleans,20240306,151213
Radford, -4.5 ,USC Upstate,20240306,151213
Connecticut, -5.5 ,Marquette,20240306,151213
Nicholls,NL,Southeastern Louisiana,20240306,151213
Northwestern State, 3.5 ,Texas A&M-Commerce,20240306,151213
Incarnate Word, 13.5 ,Texas A&M-Corpus Christi,20240306,151213
BYU, 6.5 ,Iowa State,20240306,151213
Indiana, 5.5 ,Minnesota,20240306,151213
Mississippi State, 2.5 ,Texas A&M,20240306,151213
Vanderbilt, 17.5 ,Kentucky,20240306,151213
Utah State, -10.5 ,San Jose State,20240306,151213
Eastern Illinois, 2.5 ,SIUE,20240306,151213
Fresno State, 17.5 ,New Mexico,20240306,151213
CSUN, 6.5 ,Hawaii,20240306,151213
Liberty,NL,Middle Tennessee,20240306,151213
Sam Houston State,NL,Louisiana Tech,20240306,151213
