Centenary (NJ,NL,Grambling State,20251230,142716
Vermont, -3.5 ,Princeton,20251230,142716
Ohio, -5.5 ,Central Michigan,20251230,142716
Southeastern Louisiana, 8.5 ,Incarnate Word,20251230,142716
Wyoming, -12.5 ,Air Force,20251230,142716
Howard, 19.5 ,Northwestern,20251230,142716
East Tennessee State, -12.5 ,The Citadel,20251230,142716
Penn State-Brandywine,NL,Morgan State,20251230,142716
University at Albany, 19.5 ,South Carolina,20251230,142716
Western Michigan, 10.5 ,Toledo,20251230,142716
Seton Hall, -2.5 ,Marquette,20251230,142716
Florida State, 14.5 ,North Carolina,20251230,142716
Miami (OH, 4.5 ,Bowling Green,20251230,142716
Duquesne, 3.5 ,Davidson,20251230,142716
Temple, 1.5 ,Charlotte,20251230,142716
Pittsburgh, 10.5 ,Miami (FL,20251230,142716
Milwaukee, 21.5 ,Wisconsin,20251230,142716
UMass, 1.5 ,Eastern Michigan,20251230,142716
Huston-Tillotson,NL,Texas Southern,20251230,142716
Buffalo, -6.5 ,Northern Illinois,20251230,142716
South Carolina State, 45.5 ,Tennessee,20251230,142716
Tennessee State, 2.5 ,Tennessee Tech,20251230,142716
Butler, 5.5 ,Creighton,20251230,142716
Saint Mary's, -18.5 ,Pepperdine,20251230,142716
Nevada, 3.5 ,Colorado State,20251230,142716
Utah State, -13.5 ,Fresno State,20251230,142716
Notre Dame, 5.5 ,Stanford,20251230,142716
Louisville, -8.5 ,California,20251230,142716
New Hampshire, 30.5 ,Nebraska,20251230,142716
Gonzaga, -28.5 ,San Diego,20251230,142716
Santa Clara, -12.5 ,Portland,20251230,142716
San Diego State, -9.5 ,San Jose State,20251230,142716
Pacific, 5.5 ,Loyola Marymount,20251230,142716
Washington State, 4.5 ,Seattle,20251230,142716
San Francisco, -4.5 ,Oregon State,20251230,142716
Lincoln (CA,NL,Long Beach State,20251230,142716
New Mexico, 5.5 ,Boise State,20251230,142716
