North Carolina State, 1 ,Virginia,20241231,120052
West Virginia, 12.5 ,Kansas,20241231,120052
Davidson, 7 ,George Mason,20241231,120052
Tulane, 2.5 ,Charlotte,20241231,120052
Brown, 24 ,Kentucky,20241231,120052
Massachusetts, 10.5 ,Saint Joseph's,20241231,120052
Seton Hall, 9.5 ,Xavier,20241231,120052
UCF, 12.5 ,Texas Tech,20241231,120052
Utah, 11.5 ,Baylor,20241231,120052
Rhode Island, -2.5 ,Duquesne,20241231,120052
Saint Louis, -1 ,Fordham,20241231,120052
Wake Forest, -2 ,Syracuse,20241231,120052
La Salle, 17 ,Dayton,20241231,120052
VCU, -2.5 ,St. Bonaventure,20241231,120052
AND,NL,Ball State,20241231,120052
Notre Dame, 1.5 ,Georgia Tech,20241231,120052
East Carolina, 1.5 ,South Florida,20241231,120052
STANDR,NL,North Carolina Central,20241231,120052
Norfolk State, 31 ,Tennessee,20241231,120052
UNLV, -7.5 ,Air Force,20241231,120052
UAB, 5 ,North Texas,20241231,120052
George Washington, -3.5 ,Richmond,20241231,120052
St. John's, -1.5 ,Creighton,20241231,120052
Arizona State, 9.5 ,BYU,20241231,120052
Stephen F. Austin, 3 ,Abilene Christian,20241231,120052
Virginia Tech, 24.5 ,Duke,20241231,120052
Colorado State, -3 ,San Jose State,20241231,120052
WAWA,NL,Portland State,20241231,120052
Marquette, -5.5 ,Providence,20241231,120052
New Mexico, -15.5 ,Fresno State,20241231,120052
Boise State, -6.5 ,Wyoming,20241231,120052
Morehead State, -1 ,Southern Indiana,20241231,120052
Utah State, 3 ,Nevada,20241231,120052
