Eastern Washington,NL,Montana State,20260207,143317
Abilene Christian,NL,California Baptist,20260207,143317
Wisconsin, 3.5 ,Indiana,20260207,143317
Louisville, -9.5 ,Wake Forest,20260207,143317
Arkansas, -5.5 ,Mississippi State,20260207,143317
Villanova, -3.5 ,Georgetown,20260207,143317
Syracuse, 12.5 ,Virginia,20260207,143317
Nebraska, -12.5 ,Rutgers,20260207,143317
Drexel, 4.5 ,Elon,20260207,143317
Temple, -3.5 ,East Carolina,20260207,143317
Virginia Tech, 9.5 ,North Carolina State,20260207,143317
Lafayette, -1.5 ,Army,20260207,143317
UMass, -1.5 ,Coastal Carolina,20260207,143317
Eastern Michigan, 6.5 ,Appalachian State,20260207,143317
Middle Tennessee, -3.5 ,Delaware,20260207,143317
Missouri, -2.5 ,South Carolina,20260207,143317
Oregon, 20.5 ,Purdue,20260207,143317
East Tennessee State, -14.5 ,VMI,20260207,143317
Loyola Maryland, 4.5 ,Boston University,20260207,143317
Wagner, 5.5 ,Central Connecticut State,20260207,143317
Chicago State, 5.5 ,New Haven,20260207,143317
St. Francis (PA, 7.5 ,Le Moyne,20260207,143317
New Hampshire, 9.5 ,Vermont,20260207,143317
Richmond, 5.5 ,Rhode Island,20260207,143317
Kansas State, 9.5 ,TCU,20260207,143317
Denver, 4.5 ,North Dakota,20260207,143317
Princeton, 3.5 ,Penn,20260207,143317
Miami (FL, -8.5 ,Boston College,20260207,143317
Cleveland State, 1.5 ,IU Indy,20260207,143317
Baylor, 14.5 ,Iowa State,20260207,143317
Sacred Heart, -1.5 ,Manhattan,20260207,143317
Butler, 2.5 ,Marquette,20260207,143317
Cornell, 2.5 ,Columbia,20260207,143317
Detroit Mercy, 3.5 ,Green Bay,20260207,143317
St. Bonaventure, 1.5 ,Fordham,20260207,143317
Northern Illinois, 5.5 ,Georgia State,20260207,143317
George Washington, 1.5 ,Duquesne,20260207,143317
Missouri State, 9.5 ,Liberty,20260207,143317
Ole Miss, 9.5 ,Texas,20260207,143317
Omaha, 9.5 ,North Dakota State,20260207,143317
The Citadel, 9.5 ,Chattanooga,20260207,143317
Siena, -1.5 ,Saint Peter's,20260207,143317
North Texas, -9.5 ,UTSA,20260207,143317
Campbell, -4.5 ,North Carolina A&T,20260207,143317
Niagara, 13.5 ,Quinnipiac,20260207,143317
SMU, -4.5 ,Pittsburgh,20260207,143317
Florida Gulf Coast, -1.5 ,Bellarmine,20260207,143317
Charleston Southern, -1.5 ,USC Upstate,20260207,143317
Jacksonville, -1.5 ,West Georgia,20260207,143317
Lehigh, -1.5 ,Holy Cross,20260207,143317
Longwood, 11.5 ,Winthrop,20260207,143317
Gardner-Webb, 16.5 ,Presbyterian,20260207,143317
William & Mary, -5.5 ,Hampton,20260207,143317
Utah, 18.5 ,Kansas,20260207,143317
Kent State, -5.5 ,Southern Miss,20260207,143317
Florida International, 4.5 ,Western Kentucky,20260207,143317
La Salle, 23.5 ,Saint Louis,20260207,143317
Sam Houston, -3.5 ,Louisiana Tech,20260207,143317
Bowling Green, 2.5 ,Arkansas State,20260207,143317
Ball State, -3.5 ,Louisiana-Monroe,20260207,143317
Western Michigan, 5.5 ,Texas State,20260207,143317
