Brown, 10.5 ,Princeton,20240316,150908
Massachusetts-Lowell, 9.5 ,Vermont,20240316,150908
Saint Joseph's, 2.5 ,VCU,20240316,150908
Wisconsin, 5.5 ,Purdue,20240316,150908
Mississippi State, 7.5 ,Auburn,20240316,150908
Delaware State, 4.5 ,Howard,20240316,150908
Cornell, 2.5 ,Yale,20240316,150908
UAB, 1.5 ,South Florida,20240316,150908
St. Bonaventure, 2.5 ,Duquesne,20240316,150908
Nebraska, 4.5 ,Illinois,20240316,150908
Texas A&M, 2.5 ,Florida,20240316,150908
Temple, 13.5 ,Florida Atlantic,20240316,150908
Iowa State, 5.5 ,Houston,20240316,150908
New Mexico, 1.5 ,San Diego State,20240316,150908
Marquette, 9.5 ,Connecticut,20240316,150908
Kent State, 5.5 ,Akron,20240316,150908
Saint Peter's, 2.5 ,Fairfield,20240316,150908
UTEP, 2.5 ,Western Kentucky,20240316,150908
North Carolina State, 9.5 ,North Carolina,20240316,150908
Oregon, 2.5 ,Colorado,20240316,150908
Long Beach State, 1.5 ,UC Davis,20240316,150908
Texas Southern, -2.5 ,Grambling State,20240316,150908
UT Arlington, 6.5 ,Grand Canyon,20240316,150908
