Miami (OH, 24 ,Michigan,20241118,142214
Bryant, -2 ,Delaware,20241118,142214
VMI, 32 ,Pittsburgh,20241118,142214
SVK,NL,Radford,20241118,142214
TOCCOA,NL,Georgia State,20241118,142214
GALLU,NL,Maryland Eastern Shore,20241118,142214
VULYN,NL,Alabama State,20241118,142214
FIU, -1.5 ,Howard,20241118,142214
North Texas, 4.5 ,McNeese State,20241118,142214
American, 16 ,High Point,20241118,142214
NJIT, 22 ,George Washington,20241118,142214
Colgate, 11 ,North Carolina State,20241118,142214
UNC Asheville, 5 ,North Florida,20241118,142214
Monmouth, 16.5 ,Wichita State,20241118,142214
MISSCO,NL,Louisiana Tech,20241118,142214
Auburn, 30 ,UAB,20241118,142214
Southeastern Louisiana, -1.5 ,Louisiana-Monroe,20241118,142214
North Dakota State, 6.5 ,Southern Illinois,20241118,142214
Pacific, 23.5 ,Arkansas,20241118,142214
IU Indy, 35.5 ,Iowa State,20241118,142214
CALVW,NL,Kansas City,20241118,142214
MARTY,NL,South Dakota State,20241118,142214
SPHIL,NL,South Alabama,20241118,142214
Texas-Rio Grande Valley, 20.5 ,Wisconsin,20241118,142214
Prairie View A&M, 30 ,SMU,20241118,142214
UAPB, 41.5 ,Texas Tech,20241118,142214
Montana, 18.5 ,Utah State,20241118,142214
North Alabama, 30 ,Auburn,20241118,142214
Northern Colorado, 12 ,Washington State,20241118,142214
Idaho State, 2 ,Cal State Fullerton,20241118,142214
Gonzaga, -11.5 ,San Diego State,20241118,142214
Texas Southern,NL,Samford,20241118,142214
CALG,NL,Kansas City,20241118,142214
