Arizona State, 3.5 ,Hawai'i,20251121,142504
Green Bay,NL,Yale,20251121,142504
Utah State,NL,Tulane,20251121,142504
South Carolina,NL,Butler,20251121,142504
Alabama State,NL,IU Indy,20251121,142504
Campbell,NL,UT Arlington,20251121,142504
UMass,NL,Charleston,20251121,142504
Davidson,NL,Boston College,20251121,142504
Wisconsin,NL,BYU,20251121,142504
Northwestern,NL,Virginia,20251121,142504
Iona,NL,Akron,20251121,142504
Georgia Southern,NL,Florida State,20251121,142504
SIU Edwardsville,NL,Air Force,20251121,142504
Columbia,NL,Lehigh,20251121,142504
Lafayette,NL,Stonehill,20251121,142504
Louisville,NL,Cincinnati,20251121,142504
Oakland,NL,Eastern Michigan,20251121,142504
Detroit Mercy,NL,Michigan State,20251121,142504
Charlotte,NL,Appalachian State,20251121,142504
West Virginia,NL,Clemson,20251121,142504
Central Connecticut State,NL,Rutgers,20251121,142504
Coastal Carolina,NL,Western Illinois,20251121,142504
Penn,NL,Drexel,20251121,142504
Morehead State,NL,East Tennessee State,20251121,142504
Erskine,NL,Wofford,20251121,142504
Niagara,NL,Duke,20251121,142504
Holy Cross,NL,Sacred Heart,20251121,142504
University at Albany,NL,Siena,20251121,142504
Charleston Southern,NL,East Carolina,20251121,142504
Army,NL,Marist,20251121,142504
Morgan State,NL,Old Dominion,20251121,142504
UNC Wilmington,NL,Radford,20251121,142504
Maryland-Eastern Shore,NL,Canisius,20251121,142504
Merrimack,NL,Florida,20251121,142504
Loyola Maryland,NL,Kentucky,20251121,142504
USC Upstate,NL,West Georgia,20251121,142504
St. Thomas,NL,Northern Colorado,20251121,142504
South Alabama,NL,UAB,20251121,142504
Georgia State,NL,South Dakota State,20251121,142504
Northern Illinois,NL,Loyola Chicago,20251121,142504
Omaha,NL,LSU,20251121,142504
Purdue Fort Wayne,NL,Saint Louis,20251121,142504
Little Rock,NL,Texas State,20251121,142504
Manhattan,NL,Texas A&M,20251121,142504
Evansville,NL,Oregon State,20251121,142504
Hampton,NL,Norfolk State,20251121,142504
Austin Peay,NL,Tulsa,20251121,142504
Jackson State,NL,Arkansas,20251121,142504
UC Davis,NL,Colorado,20251121,142504
Arkansas State,NL,SMU,20251121,142504
Denver,NL,Colorado State,20251121,142504
Samford,NL,New Mexico State,20251121,142504
UC Riverside,NL,San Diego,20251121,142504
Georgia,NL,Xavier,20251121,142504
Northwestern State,NL,Grand Canyon,20251121,142504
Stephen F. Austin,NL,Pepperdine,20251121,142504
New Orleans,NL,Fresno State,20251121,142504
Montana State,NL,Long Beach State,20251121,142504
Seattle,NL,Stanford,20251121,142504
Cal State Fullerton,NL,Portland,20251121,142504
Louisiana,NL,Santa Clara,20251121,142504
Sacramento State,NL,California,20251121,142504
Grambling State,NL,California Baptist,20251121,142504
Southern University,NL,San Jose State,20251121,142504
Presbyterian,NL,UCLA,20251121,142504
UC Riverside,NL,California Baptist,20251121,142504
