Wright State, 1.5 ,Milwaukee,20250215,023316
UCLA, -5.5 ,Indiana,20250215,023316
Nevada, -8.5 ,San Jose State,20250215,023316
Long Beach State,NL,Hawai'i,20250215,023316
Columbia,NL,Dartmouth,20250215,023316
Mount St. Mary's,NL,Niagara,20250215,023316
Rider,NL,Iona,20250215,023316
Marist,NL,Siena,20250215,023316
Northern Kentucky,NL,Green Bay,20250215,023316
Ohio,NL,Kent State,20250215,023316
Penn,NL,Yale,20250215,023316
Merrimack,NL,Manhattan,20250215,023316
Cornell,NL,Harvard,20250215,023316
Princeton,NL,Brown,20250215,023316
Saint Louis,NL,Loyola Chicago,20250215,023316
Quinnipiac,NL,Sacred Heart,20250215,023316
Fairfield,NL,Saint Peter's,20250215,023316
